timestamp,power,impEnergy,expEnergy,productionEnergy,productionPower
2024-03-01 00:00:00+00:00,28.25,28.0,,,
2024-03-01 00:15:00+00:00,27.5,8.0,,,
2024-03-01 00:30:00+00:00,5.5,6.0,,,
2024-03-01 00:45:00+00:00,5.25,5.0,,,
2024-03-01 01:00:00+00:00,5.0,5.0,,,
2024-03-01 01:15:00+00:00,4.5,5.0,,,
2024-03-01 01:30:00+00:00,4.75,7.0,,,
2024-03-01 01:45:00+00:00,4.5,5.0,,,
2024-03-01 02:00:00+00:00,26.25,22.0,,,
2024-03-01 02:15:00+00:00,27.5,27.0,,,
2024-03-01 02:30:00+00:00,26.5,26.0,,,
2024-03-01 02:45:00+00:00,25.25,17.0,,,
2024-03-01 03:00:00+00:00,4.5,5.0,,,
2024-03-01 03:15:00+00:00,1.58,0.0,,,
2024-03-01 03:30:00+00:00,1.5,0.0,,,
2024-03-01 03:45:00+00:00,1.5,0.0,,,
2024-03-01 04:00:00+00:00,1.58,0.0,,,
2024-03-01 04:15:00+00:00,1.5,0.0,,,
2024-03-01 04:30:00+00:00,9.2,0.0,,,
2024-03-01 04:45:00+00:00,10.0,0.0,,,
2024-03-01 05:00:00+00:00,8.75,0.0,,,
2024-03-01 05:15:00+00:00,8.67,0.0,,,
2024-03-01 05:30:00+00:00,8.33,0.0,,,
2024-03-01 05:45:00+00:00,4.5,5.0,,,
2024-03-01 06:00:00+00:00,1.5,0.0,,,
2024-03-01 06:15:00+00:00,1.58,0.0,,,
2024-03-01 06:30:00+00:00,49.06,0.0,,,
2024-03-01 06:45:00+00:00,38.79,31.0,,,
2024-03-01 07:00:00+00:00,29.4,14.0,,,
2024-03-01 07:15:00+00:00,9.67,0.0,,,
2024-03-01 07:30:00+00:00,8.83,0.0,,,
2024-03-01 07:45:00+00:00,25.5,22.0,,,
2024-03-01 08:00:00+00:00,1.5,0.0,,,
2024-03-01 08:15:00+00:00,4.5,5.0,,,
2024-03-01 08:30:00+00:00,1.5,0.0,,,
2024-03-01 08:45:00+00:00,1.5,0.0,,,
2024-03-01 09:00:00+00:00,1.5,0.0,,,
2024-03-01 09:15:00+00:00,1.5,0.0,,,
2024-03-01 09:30:00+00:00,1.42,0.0,,,
2024-03-01 09:45:00+00:00,17.22,16.0,,,
2024-03-01 10:00:00+00:00,9.17,0.0,,,
2024-03-01 10:15:00+00:00,8.83,0.0,,,
2024-03-01 10:30:00+00:00,8.42,0.0,,,
2024-03-01 10:45:00+00:00,4.5,4.0,,,
2024-03-01 11:00:00+00:00,1.5,0.0,,,
2024-03-01 11:15:00+00:00,4.5,5.0,,,
2024-03-01 11:30:00+00:00,1.5,0.0,,,
2024-03-01 11:45:00+00:00,4.5,5.0,,,
2024-03-01 12:00:00+00:00,1.5,0.0,,,
2024-03-01 12:15:00+00:00,1.5,0.0,,,
2024-03-01 12:30:00+00:00,22.14,18.0,,,
2024-03-01 12:45:00+00:00,27.0,27.0,,,
2024-03-01 13:00:00+00:00,26.25,25.0,,,
2024-03-01 13:15:00+00:00,25.25,17.0,,,
2024-03-01 13:30:00+00:00,4.5,4.0,,,
2024-03-01 13:45:00+00:00,4.5,5.0,,,
2024-03-01 14:00:00+00:00,4.5,4.0,,,
2024-03-01 14:15:00+00:00,4.5,5.0,,,
2024-03-01 14:30:00+00:00,4.5,4.0,,,
2024-03-01 14:45:00+00:00,4.5,5.0,,,
2024-03-01 15:00:00+00:00,1.5,0.0,,,
2024-03-01 15:15:00+00:00,26.19,19.0,,,
2024-03-01 15:30:00+00:00,27.0,27.0,,,
2024-03-01 15:45:00+00:00,8.75,0.0,,,
2024-03-01 16:00:00+00:00,8.33,0.0,,,
2024-03-01 16:15:00+00:00,4.5,4.0,,,
2024-03-01 16:30:00+00:00,1.5,0.0,,,
2024-03-01 16:45:00+00:00,1.5,0.0,,,
2024-03-01 17:00:00+00:00,1.42,0.0,,,
2024-03-01 17:15:00+00:00,1.5,0.0,,,
2024-03-01 17:30:00+00:00,4.75,4.0,,,
2024-03-01 17:45:00+00:00,4.5,5.0,,,
2024-03-01 18:00:00+00:00,22.66,18.0,,,
2024-03-01 18:15:00+00:00,8.92,0.0,,,
2024-03-01 18:30:00+00:00,8.75,0.0,,,
2024-03-01 18:45:00+00:00,25.0,15.0,,,
2024-03-01 19:00:00+00:00,4.5,4.0,,,
2024-03-01 19:15:00+00:00,4.25,5.0,,,
2024-03-01 19:30:00+00:00,4.5,5.0,,,
2024-03-01 19:45:00+00:00,4.25,4.0,,,
2024-03-01 20:00:00+00:00,4.5,5.0,,,
