air_temp,dni,ghi,period_end,period
16,0,384,2024-06-02T11:00:00+00:00,PT15M
16,0,386,2024-06-02T11:15:00+00:00,PT15M
16,0,411,2024-06-02T11:30:00+00:00,PT15M
17,0,384,2024-06-02T11:45:00+00:00,PT15M
17,0,285,2024-06-02T12:00:00+00:00,PT15M
17,0,288,2024-06-02T12:15:00+00:00,PT15M
18,0,277,2024-06-02T12:30:00+00:00,PT15M
18,0,294,2024-06-02T12:45:00+00:00,PT15M
18,0,223,2024-06-02T13:00:00+00:00,PT15M
19,0,257,2024-06-02T13:15:00+00:00,PT15M
19,0,319,2024-06-02T13:30:00+00:00,PT15M
19,115,516,2024-06-02T13:45:00+00:00,PT15M
20,315,584,2024-06-02T14:00:00+00:00,PT15M
20,647,669,2024-06-02T14:15:00+00:00,PT15M
20,365,551,2024-06-02T14:30:00+00:00,PT15M
20,116,436,2024-06-02T14:45:00+00:00,PT15M
20,8,366,2024-06-02T15:00:00+00:00,PT15M
21,48,354,2024-06-02T15:15:00+00:00,PT15M
21,341,419,2024-06-02T15:30:00+00:00,PT15M
21,661,457,2024-06-02T15:45:00+00:00,PT15M
21,687,421,2024-06-02T16:00:00+00:00,PT15M
21,663,376,2024-06-02T16:15:00+00:00,PT15M
21,630,329,2024-06-02T16:30:00+00:00,PT15M
21,590,282,2024-06-02T16:45:00+00:00,PT15M
21,544,236,2024-06-02T17:00:00+00:00,PT15M
20,489,191,2024-06-02T17:15:00+00:00,PT15M
20,400,146,2024-06-02T17:30:00+00:00,PT15M
20,352,107,2024-06-02T17:45:00+00:00,PT15M
20,178,65,2024-06-02T18:00:00+00:00,PT15M
19,67,32,2024-06-02T18:15:00+00:00,PT15M
19,0,11,2024-06-02T18:30:00+00:00,PT15M
18,0,1,2024-06-02T18:45:00+00:00,PT15M
18,0,0,2024-06-02T19:00:00+00:00,PT15M
17,0,0,2024-06-02T19:15:00+00:00,PT15M
17,0,0,2024-06-02T19:30:00+00:00,PT15M
17,0,0,2024-06-02T19:45:00+00:00,PT15M
17,0,0,2024-06-02T20:00:00+00:00,PT15M
17,0,0,2024-06-02T20:15:00+00:00,PT15M
17,0,0,2024-06-02T20:30:00+00:00,PT15M
17,0,0,2024-06-02T20:45:00+00:00,PT15M
17,0,0,2024-06-02T21:00:00+00:00,PT15M
17,0,0,2024-06-02T21:15:00+00:00,PT15M
17,0,0,2024-06-02T21:30:00+00:00,PT15M
16,0,0,2024-06-02T21:45:00+00:00,PT15M
16,0,0,2024-06-02T22:00:00+00:00,PT15M
16,0,0,2024-06-02T22:15:00+00:00,PT15M
16,0,0,2024-06-02T22:30:00+00:00,PT15M
16,0,0,2024-06-02T22:45:00+00:00,PT15M
16,0,0,2024-06-02T23:00:00+00:00,PT15M
16,0,0,2024-06-02T23:15:00+00:00,PT15M
16,0,0,2024-06-02T23:30:00+00:00,PT15M
16,0,0,2024-06-02T23:45:00+00:00,PT15M
16,0,0,2024-06-03T00:00:00+00:00,PT15M
16,0,0,2024-06-03T00:15:00+00:00,PT15M
16,0,0,2024-06-03T00:30:00+00:00,PT15M
16,0,0,2024-06-03T00:45:00+00:00,PT15M
16,0,0,2024-06-03T01:00:00+00:00,PT15M
16,0,0,2024-06-03T01:15:00+00:00,PT15M
16,0,0,2024-06-03T01:30:00+00:00,PT15M
15,0,0,2024-06-03T01:45:00+00:00,PT15M
15,0,0,2024-06-03T02:00:00+00:00,PT15M
15,0,0,2024-06-03T02:15:00+00:00,PT15M
15,0,0,2024-06-03T02:30:00+00:00,PT15M
15,0,0,2024-06-03T02:45:00+00:00,PT15M
15,0,0,2024-06-03T03:00:00+00:00,PT15M
15,0,0,2024-06-03T03:15:00+00:00,PT15M
15,0,0,2024-06-03T03:30:00+00:00,PT15M
15,0,0,2024-06-03T03:45:00+00:00,PT15M
15,0,9,2024-06-03T04:00:00+00:00,PT15M
15,0,25,2024-06-03T04:15:00+00:00,PT15M
15,12,48,2024-06-03T04:30:00+00:00,PT15M
16,3,69,2024-06-03T04:45:00+00:00,PT15M
16,52,107,2024-06-03T05:00:00+00:00,PT15M
16,259,162,2024-06-03T05:15:00+00:00,PT15M
17,467,223,2024-06-03T05:30:00+00:00,PT15M
17,552,273,2024-06-03T05:45:00+00:00,PT15M
17,648,328,2024-06-03T06:00:00+00:00,PT15M
18,683,375,2024-06-03T06:15:00+00:00,PT15M
18,713,422,2024-06-03T06:30:00+00:00,PT15M
19,741,469,2024-06-03T06:45:00+00:00,PT15M
19,766,515,2024-06-03T07:00:00+00:00,PT15M
19,789,560,2024-06-03T07:15:00+00:00,PT15M
20,803,603,2024-06-03T07:30:00+00:00,PT15M
20,802,640,2024-06-03T07:45:00+00:00,PT15M
20,843,687,2024-06-03T08:00:00+00:00,PT15M
20,858,725,2024-06-03T08:15:00+00:00,PT15M
21,697,707,2024-06-03T08:30:00+00:00,PT15M
21,209,562,2024-06-03T08:45:00+00:00,PT15M
21,124,544,2024-06-03T09:00:00+00:00,PT15M
21,386,676,2024-06-03T09:15:00+00:00,PT15M
22,621,785,2024-06-03T09:30:00+00:00,PT15M
22,229,639,2024-06-03T09:45:00+00:00,PT15M
22,19,515,2024-06-03T10:00:00+00:00,PT15M
23,442,758,2024-06-03T10:15:00+00:00,PT15M
23,665,857,2024-06-03T10:30:00+00:00,PT15M
23,639,854,2024-06-03T10:45:00+00:00,PT15M
23,612,848,2024-06-03T11:00:00+00:00,PT15M
23,652,865,2024-06-03T11:15:00+00:00,PT15M
23,629,855,2024-06-03T11:30:00+00:00,PT15M
23,579,832,2024-06-03T11:45:00+00:00,PT15M
23,633,846,2024-06-03T12:00:00+00:00,PT15M
23,853,916,2024-06-03T12:15:00+00:00,PT15M
23,894,916,2024-06-03T12:30:00+00:00,PT15M
23,888,898,2024-06-03T12:45:00+00:00,PT15M
23,884,876,2024-06-03T13:00:00+00:00,PT15M
23,878,852,2024-06-03T13:15:00+00:00,PT15M
23,872,825,2024-06-03T13:30:00+00:00,PT15M
23,864,795,2024-06-03T13:45:00+00:00,PT15M
23,856,763,2024-06-03T14:00:00+00:00,PT15M
23,847,728,2024-06-03T14:15:00+00:00,PT15M
23,836,691,2024-06-03T14:30:00+00:00,PT15M
23,823,652,2024-06-03T14:45:00+00:00,PT15M
23,808,611,2024-06-03T15:00:00+00:00,PT15M
23,790,568,2024-06-03T15:15:00+00:00,PT15M
23,771,523,2024-06-03T15:30:00+00:00,PT15M
23,749,478,2024-06-03T15:45:00+00:00,PT15M
23,726,432,2024-06-03T16:00:00+00:00,PT15M
22,700,386,2024-06-03T16:15:00+00:00,PT15M
22,669,339,2024-06-03T16:30:00+00:00,PT15M
22,635,292,2024-06-03T16:45:00+00:00,PT15M
22,596,246,2024-06-03T17:00:00+00:00,PT15M
22,550,201,2024-06-03T17:15:00+00:00,PT15M
21,495,158,2024-06-03T17:30:00+00:00,PT15M
21,427,116,2024-06-03T17:45:00+00:00,PT15M
21,342,78,2024-06-03T18:00:00+00:00,PT15M
20,217,44,2024-06-03T18:15:00+00:00,PT15M
20,35,16,2024-06-03T18:30:00+00:00,PT15M
19,0,1,2024-06-03T18:45:00+00:00,PT15M
19,0,0,2024-06-03T19:00:00+00:00,PT15M
18,0,0,2024-06-03T19:15:00+00:00,PT15M
18,0,0,2024-06-03T19:30:00+00:00,PT15M
18,0,0,2024-06-03T19:45:00+00:00,PT15M
18,0,0,2024-06-03T20:00:00+00:00,PT15M
17,0,0,2024-06-03T20:15:00+00:00,PT15M
17,0,0,2024-06-03T20:30:00+00:00,PT15M
17,0,0,2024-06-03T20:45:00+00:00,PT15M
16,0,0,2024-06-03T21:00:00+00:00,PT15M
16,0,0,2024-06-03T21:15:00+00:00,PT15M
16,0,0,2024-06-03T21:30:00+00:00,PT15M
16,0,0,2024-06-03T21:45:00+00:00,PT15M
16,0,0,2024-06-03T22:00:00+00:00,PT15M
16,0,0,2024-06-03T22:15:00+00:00,PT15M
16,0,0,2024-06-03T22:30:00+00:00,PT15M
16,0,0,2024-06-03T22:45:00+00:00,PT15M
15,0,0,2024-06-03T23:00:00+00:00,PT15M
15,0,0,2024-06-03T23:15:00+00:00,PT15M
15,0,0,2024-06-03T23:30:00+00:00,PT15M
15,0,0,2024-06-03T23:45:00+00:00,PT15M
15,0,0,2024-06-04T00:00:00+00:00,PT15M
15,0,0,2024-06-04T00:15:00+00:00,PT15M
15,0,0,2024-06-04T00:30:00+00:00,PT15M
15,0,0,2024-06-04T00:45:00+00:00,PT15M
14,0,0,2024-06-04T01:00:00+00:00,PT15M
14,0,0,2024-06-04T01:15:00+00:00,PT15M
14,0,0,2024-06-04T01:30:00+00:00,PT15M
14,0,0,2024-06-04T01:45:00+00:00,PT15M
14,0,0,2024-06-04T02:00:00+00:00,PT15M
14,0,0,2024-06-04T02:15:00+00:00,PT15M
14,0,0,2024-06-04T02:30:00+00:00,PT15M
14,0,0,2024-06-04T02:45:00+00:00,PT15M
14,0,0,2024-06-04T03:00:00+00:00,PT15M
13,0,0,2024-06-04T03:15:00+00:00,PT15M
13,0,0,2024-06-04T03:30:00+00:00,PT15M
13,0,0,2024-06-04T03:45:00+00:00,PT15M
13,38,13,2024-06-04T04:00:00+00:00,PT15M
14,199,40,2024-06-04T04:15:00+00:00,PT15M
14,339,72,2024-06-04T04:30:00+00:00,PT15M
15,426,110,2024-06-04T04:45:00+00:00,PT15M
15,497,151,2024-06-04T05:00:00+00:00,PT15M
16,556,194,2024-06-04T05:15:00+00:00,PT15M
16,605,239,2024-06-04T05:30:00+00:00,PT15M
17,647,285,2024-06-04T05:45:00+00:00,PT15M
17,682,332,2024-06-04T06:00:00+00:00,PT15M
18,713,379,2024-06-04T06:15:00+00:00,PT15M
18,739,425,2024-06-04T06:30:00+00:00,PT15M
19,761,471,2024-06-04T06:45:00+00:00,PT15M
20,779,516,2024-06-04T07:00:00+00:00,PT15M
20,795,560,2024-06-04T07:15:00+00:00,PT15M
21,810,603,2024-06-04T07:30:00+00:00,PT15M
21,822,644,2024-06-04T07:45:00+00:00,PT15M
22,833,683,2024-06-04T08:00:00+00:00,PT15M
22,842,721,2024-06-04T08:15:00+00:00,PT15M
22,851,756,2024-06-04T08:30:00+00:00,PT15M
23,828,779,2024-06-04T08:45:00+00:00,PT15M
23,596,732,2024-06-04T09:00:00+00:00,PT15M
23,634,768,2024-06-04T09:15:00+00:00,PT15M
23,611,780,2024-06-04T09:30:00+00:00,PT15M
23,784,859,2024-06-04T09:45:00+00:00,PT15M
24,795,880,2024-06-04T10:00:00+00:00,PT15M
24,737,873,2024-06-04T10:15:00+00:00,PT15M
24,684,864,2024-06-04T10:30:00+00:00,PT15M
24,652,860,2024-06-04T10:45:00+00:00,PT15M
24,626,854,2024-06-04T11:00:00+00:00,PT15M
24,657,868,2024-06-04T11:15:00+00:00,PT15M
24,674,873,2024-06-04T11:30:00+00:00,PT15M
24,649,861,2024-06-04T11:45:00+00:00,PT15M
25,609,841,2024-06-04T12:00:00+00:00,PT15M
25,583,824,2024-06-04T12:15:00+00:00,PT15M
25,463,767,2024-06-04T12:30:00+00:00,PT15M
25,278,677,2024-06-04T12:45:00+00:00,PT15M
25,196,626,2024-06-04T13:00:00+00:00,PT15M
25,605,769,2024-06-04T13:15:00+00:00,PT15M
25,772,801,2024-06-04T13:30:00+00:00,PT15M
25,763,771,2024-06-04T13:45:00+00:00,PT15M
25,752,739,2024-06-04T14:00:00+00:00,PT15M
25,740,704,2024-06-04T14:15:00+00:00,PT15M
24,685,656,2024-06-04T14:30:00+00:00,PT15M
24,640,609,2024-06-04T14:45:00+00:00,PT15M
24,689,586,2024-06-04T15:00:00+00:00,PT15M
24,470,494,2024-06-04T15:15:00+00:00,PT15M
24,527,471,2024-06-04T15:30:00+00:00,PT15M
23,394,403,2024-06-04T15:45:00+00:00,PT15M
23,604,411,2024-06-04T16:00:00+00:00,PT15M
23,577,365,2024-06-04T16:15:00+00:00,PT15M
23,545,319,2024-06-04T16:30:00+00:00,PT15M
22,503,273,2024-06-04T16:45:00+00:00,PT15M
22,107,177,2024-06-04T17:00:00+00:00,PT15M
22,51,140,2024-06-04T17:15:00+00:00,PT15M
21,129,120,2024-06-04T17:30:00+00:00,PT15M
21,98,89,2024-06-04T17:45:00+00:00,PT15M
21,46,54,2024-06-04T18:00:00+00:00,PT15M
21,0,28,2024-06-04T18:15:00+00:00,PT15M
20,0,11,2024-06-04T18:30:00+00:00,PT15M
20,0,1,2024-06-04T18:45:00+00:00,PT15M
19,0,0,2024-06-04T19:00:00+00:00,PT15M
19,0,0,2024-06-04T19:15:00+00:00,PT15M
19,0,0,2024-06-04T19:30:00+00:00,PT15M
19,0,0,2024-06-04T19:45:00+00:00,PT15M
18,0,0,2024-06-04T20:00:00+00:00,PT15M
18,0,0,2024-06-04T20:15:00+00:00,PT15M
18,0,0,2024-06-04T20:30:00+00:00,PT15M
18,0,0,2024-06-04T20:45:00+00:00,PT15M
17,0,0,2024-06-04T21:00:00+00:00,PT15M
17,0,0,2024-06-04T21:15:00+00:00,PT15M
17,0,0,2024-06-04T21:30:00+00:00,PT15M
17,0,0,2024-06-04T21:45:00+00:00,PT15M
17,0,0,2024-06-04T22:00:00+00:00,PT15M
17,0,0,2024-06-04T22:15:00+00:00,PT15M
16,0,0,2024-06-04T22:30:00+00:00,PT15M
16,0,0,2024-06-04T22:45:00+00:00,PT15M
16,0,0,2024-06-04T23:00:00+00:00,PT15M
16,0,0,2024-06-04T23:15:00+00:00,PT15M
16,0,0,2024-06-04T23:30:00+00:00,PT15M
16,0,0,2024-06-04T23:45:00+00:00,PT15M
16,0,0,2024-06-05T00:00:00+00:00,PT15M
15,0,0,2024-06-05T00:15:00+00:00,PT15M
15,0,0,2024-06-05T00:30:00+00:00,PT15M
15,0,0,2024-06-05T00:45:00+00:00,PT15M
15,0,0,2024-06-05T01:00:00+00:00,PT15M
15,0,0,2024-06-05T01:15:00+00:00,PT15M
15,0,0,2024-06-05T01:30:00+00:00,PT15M
15,0,0,2024-06-05T01:45:00+00:00,PT15M
15,0,0,2024-06-05T02:00:00+00:00,PT15M
14,0,0,2024-06-05T02:15:00+00:00,PT15M
14,0,0,2024-06-05T02:30:00+00:00,PT15M
14,0,0,2024-06-05T02:45:00+00:00,PT15M
14,0,0,2024-06-05T03:00:00+00:00,PT15M
14,0,0,2024-06-05T03:15:00+00:00,PT15M
14,0,0,2024-06-05T03:30:00+00:00,PT15M
14,0,0,2024-06-05T03:45:00+00:00,PT15M
14,22,13,2024-06-05T04:00:00+00:00,PT15M
14,137,37,2024-06-05T04:15:00+00:00,PT15M
15,264,68,2024-06-05T04:30:00+00:00,PT15M
15,355,105,2024-06-05T04:45:00+00:00,PT15M
16,431,146,2024-06-05T05:00:00+00:00,PT15M
16,494,189,2024-06-05T05:15:00+00:00,PT15M
17,548,234,2024-06-05T05:30:00+00:00,PT15M
18,596,280,2024-06-05T05:45:00+00:00,PT15M
18,640,327,2024-06-05T06:00:00+00:00,PT15M
19,678,375,2024-06-05T06:15:00+00:00,PT15M
19,712,423,2024-06-05T06:30:00+00:00,PT15M
20,739,469,2024-06-05T06:45:00+00:00,PT15M
20,761,515,2024-06-05T07:00:00+00:00,PT15M
21,780,559,2024-06-05T07:15:00+00:00,PT15M
21,797,603,2024-06-05T07:30:00+00:00,PT15M
22,814,645,2024-06-05T07:45:00+00:00,PT15M
22,829,685,2024-06-05T08:00:00+00:00,PT15M
22,843,723,2024-06-05T08:15:00+00:00,PT15M
23,855,759,2024-06-05T08:30:00+00:00,PT15M
23,867,793,2024-06-05T08:45:00+00:00,PT15M
24,879,824,2024-06-05T09:00:00+00:00,PT15M
24,889,853,2024-06-05T09:15:00+00:00,PT15M
24,899,879,2024-06-05T09:30:00+00:00,PT15M
25,907,902,2024-06-05T09:45:00+00:00,PT15M
25,911,922,2024-06-05T10:00:00+00:00,PT15M
25,915,938,2024-06-05T10:15:00+00:00,PT15M
26,918,950,2024-06-05T10:30:00+00:00,PT15M
26,919,959,2024-06-05T10:45:00+00:00,PT15M
26,921,965,2024-06-05T11:00:00+00:00,PT15M
26,921,967,2024-06-05T11:15:00+00:00,PT15M
26,921,966,2024-06-05T11:30:00+00:00,PT15M
26,919,961,2024-06-05T11:45:00+00:00,PT15M
26,916,952,2024-06-05T12:00:00+00:00,PT15M
26,912,940,2024-06-05T12:15:00+00:00,PT15M
26,907,925,2024-06-05T12:30:00+00:00,PT15M
26,902,906,2024-06-05T12:45:00+00:00,PT15M
26,898,885,2024-06-05T13:00:00+00:00,PT15M
26,892,861,2024-06-05T13:15:00+00:00,PT15M
26,886,833,2024-06-05T13:30:00+00:00,PT15M
26,878,803,2024-06-05T13:45:00+00:00,PT15M
26,870,771,2024-06-05T14:00:00+00:00,PT15M
26,860,735,2024-06-05T14:15:00+00:00,PT15M
26,850,698,2024-06-05T14:30:00+00:00,PT15M
26,838,659,2024-06-05T14:45:00+00:00,PT15M
26,825,618,2024-06-05T15:00:00+00:00,PT15M
26,810,575,2024-06-05T15:15:00+00:00,PT15M
26,794,531,2024-06-05T15:30:00+00:00,PT15M
26,775,486,2024-06-05T15:45:00+00:00,PT15M
26,755,440,2024-06-05T16:00:00+00:00,PT15M
26,732,394,2024-06-05T16:15:00+00:00,PT15M
26,706,347,2024-06-05T16:30:00+00:00,PT15M
25,673,300,2024-06-05T16:45:00+00:00,PT15M
25,634,254,2024-06-05T17:00:00+00:00,PT15M
25,588,208,2024-06-05T17:15:00+00:00,PT15M
25,532,164,2024-06-05T17:30:00+00:00,PT15M
24,465,122,2024-06-05T17:45:00+00:00,PT15M
24,382,83,2024-06-05T18:00:00+00:00,PT15M
24,261,49,2024-06-05T18:15:00+00:00,PT15M
23,53,19,2024-06-05T18:30:00+00:00,PT15M
23,0,1,2024-06-05T18:45:00+00:00,PT15M
22,0,0,2024-06-05T19:00:00+00:00,PT15M
22,0,0,2024-06-05T19:15:00+00:00,PT15M
22,0,0,2024-06-05T19:30:00+00:00,PT15M
21,0,0,2024-06-05T19:45:00+00:00,PT15M
21,0,0,2024-06-05T20:00:00+00:00,PT15M
21,0,0,2024-06-05T20:15:00+00:00,PT15M
21,0,0,2024-06-05T20:30:00+00:00,PT15M
20,0,0,2024-06-05T20:45:00+00:00,PT15M
20,0,0,2024-06-05T21:00:00+00:00,PT15M
20,0,0,2024-06-05T21:15:00+00:00,PT15M
20,0,0,2024-06-05T21:30:00+00:00,PT15M
19,0,0,2024-06-05T21:45:00+00:00,PT15M
19,0,0,2024-06-05T22:00:00+00:00,PT15M
19,0,0,2024-06-05T22:15:00+00:00,PT15M
19,0,0,2024-06-05T22:30:00+00:00,PT15M
19,0,0,2024-06-05T22:45:00+00:00,PT15M
19,0,0,2024-06-05T23:00:00+00:00,PT15M
18,0,0,2024-06-05T23:15:00+00:00,PT15M
18,0,0,2024-06-05T23:30:00+00:00,PT15M
18,0,0,2024-06-05T23:45:00+00:00,PT15M
18,0,0,2024-06-06T00:00:00+00:00,PT15M
18,0,0,2024-06-06T00:15:00+00:00,PT15M
18,0,0,2024-06-06T00:30:00+00:00,PT15M
18,0,0,2024-06-06T00:45:00+00:00,PT15M
18,0,0,2024-06-06T01:00:00+00:00,PT15M
18,0,0,2024-06-06T01:15:00+00:00,PT15M
17,0,0,2024-06-06T01:30:00+00:00,PT15M
17,0,0,2024-06-06T01:45:00+00:00,PT15M
17,0,0,2024-06-06T02:00:00+00:00,PT15M
17,0,0,2024-06-06T02:15:00+00:00,PT15M
17,0,0,2024-06-06T02:30:00+00:00,PT15M
17,0,0,2024-06-06T02:45:00+00:00,PT15M
17,0,0,2024-06-06T03:00:00+00:00,PT15M
17,0,0,2024-06-06T03:15:00+00:00,PT15M
17,0,0,2024-06-06T03:30:00+00:00,PT15M
17,1,0,2024-06-06T03:45:00+00:00,PT15M
17,59,15,2024-06-06T04:00:00+00:00,PT15M
17,240,42,2024-06-06T04:15:00+00:00,PT15M
18,384,76,2024-06-06T04:30:00+00:00,PT15M
