air_temp,dni,ghi,period_end,period
9,0,0,2024-03-01T00:15:00+00:00,PT15M
9,0,0,2024-03-01T00:30:00+00:00,PT15M
9,0,0,2024-03-01T00:45:00+00:00,PT15M
9,0,0,2024-03-01T01:00:00+00:00,PT15M
9,0,0,2024-03-01T01:15:00+00:00,PT15M
9,0,0,2024-03-01T01:30:00+00:00,PT15M
9,0,0,2024-03-01T01:45:00+00:00,PT15M
9,0,0,2024-03-01T02:00:00+00:00,PT15M
9,0,0,2024-03-01T02:15:00+00:00,PT15M
9,0,0,2024-03-01T02:30:00+00:00,PT15M
9,0,0,2024-03-01T02:45:00+00:00,PT15M
9,0,0,2024-03-01T03:00:00+00:00,PT15M
9,0,0,2024-03-01T03:15:00+00:00,PT15M
9,0,0,2024-03-01T03:30:00+00:00,PT15M
9,0,0,2024-03-01T03:45:00+00:00,PT15M
9,0,0,2024-03-01T04:00:00+00:00,PT15M
9,0,0,2024-03-01T04:15:00+00:00,PT15M
9,0,0,2024-03-01T04:30:00+00:00,PT15M
9,0,0,2024-03-01T04:45:00+00:00,PT15M
9,0,0,2024-03-01T05:00:00+00:00,PT15M
9,0,0,2024-03-01T05:15:00+00:00,PT15M
9,0,0,2024-03-01T05:30:00+00:00,PT15M
9,0,0,2024-03-01T05:45:00+00:00,PT15M
9,0,1,2024-03-01T06:00:00+00:00,PT15M
9,0,6,2024-03-01T06:15:00+00:00,PT15M
9,0,14,2024-03-01T06:30:00+00:00,PT15M
9,0,38,2024-03-01T06:45:00+00:00,PT15M
9,21,88,2024-03-01T07:00:00+00:00,PT15M
10,50,131,2024-03-01T07:15:00+00:00,PT15M
10,80,163,2024-03-01T07:30:00+00:00,PT15M
10,227,218,2024-03-01T07:45:00+00:00,PT15M
10,284,259,2024-03-01T08:00:00+00:00,PT15M
11,156,266,2024-03-01T08:15:00+00:00,PT15M
11,125,286,2024-03-01T08:30:00+00:00,PT15M
11,155,319,2024-03-01T08:45:00+00:00,PT15M
11,201,354,2024-03-01T09:00:00+00:00,PT15M
11,0,241,2024-03-01T09:15:00+00:00,PT15M
12,0,199,2024-03-01T09:30:00+00:00,PT15M
12,0,159,2024-03-01T09:45:00+00:00,PT15M
13,0,113,2024-03-01T10:00:00+00:00,PT15M
13,0,157,2024-03-01T10:15:00+00:00,PT15M
13,0,268,2024-03-01T10:30:00+00:00,PT15M
12,79,414,2024-03-01T10:45:00+00:00,PT15M
12,444,548,2024-03-01T11:00:00+00:00,PT15M
12,375,531,2024-03-01T11:15:00+00:00,PT15M
12,262,498,2024-03-01T11:30:00+00:00,PT15M
12,185,471,2024-03-01T11:45:00+00:00,PT15M
12,265,493,2024-03-01T12:00:00+00:00,PT15M
12,49,387,2024-03-01T12:15:00+00:00,PT15M
12,0,331,2024-03-01T12:30:00+00:00,PT15M
12,0,258,2024-03-01T12:45:00+00:00,PT15M
13,0,234,2024-03-01T13:00:00+00:00,PT15M
13,0,234,2024-03-01T13:15:00+00:00,PT15M
13,0,224,2024-03-01T13:30:00+00:00,PT15M
12,0,197,2024-03-01T13:45:00+00:00,PT15M
12,0,175,2024-03-01T14:00:00+00:00,PT15M
12,0,185,2024-03-01T14:15:00+00:00,PT15M
12,0,123,2024-03-01T14:30:00+00:00,PT15M
12,0,93,2024-03-01T14:45:00+00:00,PT15M
12,0,149,2024-03-01T15:00:00+00:00,PT15M
12,0,162,2024-03-01T15:15:00+00:00,PT15M
12,105,173,2024-03-01T15:30:00+00:00,PT15M
12,250,163,2024-03-01T15:45:00+00:00,PT15M
11,193,123,2024-03-01T16:00:00+00:00,PT15M
11,235,94,2024-03-01T16:15:00+00:00,PT15M
11,125,57,2024-03-01T16:30:00+00:00,PT15M
11,0,16,2024-03-01T16:45:00+00:00,PT15M
11,0,1,2024-03-01T17:00:00+00:00,PT15M
11,0,0,2024-03-01T17:15:00+00:00,PT15M
11,0,0,2024-03-01T17:30:00+00:00,PT15M
10,0,0,2024-03-01T17:45:00+00:00,PT15M
10,0,0,2024-03-01T18:00:00+00:00,PT15M
10,0,0,2024-03-01T18:15:00+00:00,PT15M
10,0,0,2024-03-01T18:30:00+00:00,PT15M
10,0,0,2024-03-01T18:45:00+00:00,PT15M
10,0,0,2024-03-01T19:00:00+00:00,PT15M
10,0,0,2024-03-01T19:15:00+00:00,PT15M
10,0,0,2024-03-01T19:30:00+00:00,PT15M
10,0,0,2024-03-01T19:45:00+00:00,PT15M
10,0,0,2024-03-01T20:00:00+00:00,PT15M
10,0,0,2024-03-01T20:15:00+00:00,PT15M
10,0,0,2024-03-01T20:30:00+00:00,PT15M
10,0,0,2024-03-01T20:45:00+00:00,PT15M
10,0,0,2024-03-01T21:00:00+00:00,PT15M
10,0,0,2024-03-01T21:15:00+00:00,PT15M
10,0,0,2024-03-01T21:30:00+00:00,PT15M
10,0,0,2024-03-01T21:45:00+00:00,PT15M
10,0,0,2024-03-01T22:00:00+00:00,PT15M
10,0,0,2024-03-01T22:15:00+00:00,PT15M
10,0,0,2024-03-01T22:30:00+00:00,PT15M
10,0,0,2024-03-01T22:45:00+00:00,PT15M
10,0,0,2024-03-01T23:00:00+00:00,PT15M
10,0,0,2024-03-01T23:15:00+00:00,PT15M
10,0,0,2024-03-01T23:30:00+00:00,PT15M
10,0,0,2024-03-01T23:45:00+00:00,PT15M
10,0,0,2024-03-02T00:00:00+00:00,PT15M
10,0,0,2024-03-02T00:15:00+00:00,PT15M
10,0,0,2024-03-02T00:30:00+00:00,PT15M
10,0,0,2024-03-02T00:45:00+00:00,PT15M
10,0,0,2024-03-02T01:00:00+00:00,PT15M
