air_temp,dni,ghi,period_end,period
14,0,0,2024-11-01T00:15:00+00:00,PT15M
14,0,0,2024-11-01T00:30:00+00:00,PT15M
14,0,0,2024-11-01T00:45:00+00:00,PT15M
14,0,0,2024-11-01T01:00:00+00:00,PT15M
14,0,0,2024-11-01T01:15:00+00:00,PT15M
14,0,0,2024-11-01T01:30:00+00:00,PT15M
13,0,0,2024-11-01T01:45:00+00:00,PT15M
13,0,0,2024-11-01T02:00:00+00:00,PT15M
13,0,0,2024-11-01T02:15:00+00:00,PT15M
13,0,0,2024-11-01T02:30:00+00:00,PT15M
13,0,0,2024-11-01T02:45:00+00:00,PT15M
13,0,0,2024-11-01T03:00:00+00:00,PT15M
13,0,0,2024-11-01T03:15:00+00:00,PT15M
13,0,0,2024-11-01T03:30:00+00:00,PT15M
13,0,0,2024-11-01T03:45:00+00:00,PT15M
12,0,0,2024-11-01T04:00:00+00:00,PT15M
12,0,0,2024-11-01T04:15:00+00:00,PT15M
12,0,0,2024-11-01T04:30:00+00:00,PT15M
12,0,0,2024-11-01T04:45:00+00:00,PT15M
12,0,0,2024-11-01T05:00:00+00:00,PT15M
12,0,0,2024-11-01T05:15:00+00:00,PT15M
12,0,0,2024-11-01T05:30:00+00:00,PT15M
12,0,0,2024-11-01T05:45:00+00:00,PT15M
12,25,7,2024-11-01T06:00:00+00:00,PT15M
12,188,36,2024-11-01T06:15:00+00:00,PT15M
12,390,71,2024-11-01T06:30:00+00:00,PT15M
12,485,110,2024-11-01T06:45:00+00:00,PT15M
12,559,151,2024-11-01T07:00:00+00:00,PT15M
13,617,192,2024-11-01T07:15:00+00:00,PT15M
13,665,233,2024-11-01T07:30:00+00:00,PT15M
14,703,273,2024-11-01T07:45:00+00:00,PT15M
14,735,312,2024-11-01T08:00:00+00:00,PT15M
15,761,348,2024-11-01T08:15:00+00:00,PT15M
15,784,383,2024-11-01T08:30:00+00:00,PT15M
16,804,415,2024-11-01T08:45:00+00:00,PT15M
16,823,444,2024-11-01T09:00:00+00:00,PT15M
17,839,471,2024-11-01T09:15:00+00:00,PT15M
17,852,494,2024-11-01T09:30:00+00:00,PT15M
18,860,514,2024-11-01T09:45:00+00:00,PT15M
19,864,530,2024-11-01T10:00:00+00:00,PT15M
19,867,542,2024-11-01T10:15:00+00:00,PT15M
20,868,551,2024-11-01T10:30:00+00:00,PT15M
20,868,557,2024-11-01T10:45:00+00:00,PT15M
21,869,559,2024-11-01T11:00:00+00:00,PT15M
21,868,557,2024-11-01T11:15:00+00:00,PT15M
21,866,552,2024-11-01T11:30:00+00:00,PT15M
22,862,543,2024-11-01T11:45:00+00:00,PT15M
22,856,530,2024-11-01T12:00:00+00:00,PT15M
22,849,515,2024-11-01T12:15:00+00:00,PT15M
22,841,496,2024-11-01T12:30:00+00:00,PT15M
22,829,473,2024-11-01T12:45:00+00:00,PT15M
22,813,447,2024-11-01T13:00:00+00:00,PT15M
22,795,418,2024-11-01T13:15:00+00:00,PT15M
22,774,387,2024-11-01T13:30:00+00:00,PT15M
22,751,353,2024-11-01T13:45:00+00:00,PT15M
22,725,317,2024-11-01T14:00:00+00:00,PT15M
22,694,279,2024-11-01T14:15:00+00:00,PT15M
22,657,240,2024-11-01T14:30:00+00:00,PT15M
22,610,199,2024-11-01T14:45:00+00:00,PT15M
22,550,158,2024-11-01T15:00:00+00:00,PT15M
21,477,117,2024-11-01T15:15:00+00:00,PT15M
21,383,78,2024-11-01T15:30:00+00:00,PT15M
20,188,41,2024-11-01T15:45:00+00:00,PT15M
19,6,10,2024-11-01T16:00:00+00:00,PT15M
19,0,0,2024-11-01T16:15:00+00:00,PT15M
19,0,0,2024-11-01T16:30:00+00:00,PT15M
18,0,0,2024-11-01T16:45:00+00:00,PT15M
18,0,0,2024-11-01T17:00:00+00:00,PT15M
18,0,0,2024-11-01T17:15:00+00:00,PT15M
17,0,0,2024-11-01T17:30:00+00:00,PT15M
17,0,0,2024-11-01T17:45:00+00:00,PT15M
17,0,0,2024-11-01T18:00:00+00:00,PT15M
17,0,0,2024-11-01T18:15:00+00:00,PT15M
16,0,0,2024-11-01T18:30:00+00:00,PT15M
16,0,0,2024-11-01T18:45:00+00:00,PT15M
16,0,0,2024-11-01T19:00:00+00:00,PT15M
15,0,0,2024-11-01T19:15:00+00:00,PT15M
15,0,0,2024-11-01T19:30:00+00:00,PT15M
15,0,0,2024-11-01T19:45:00+00:00,PT15M
15,0,0,2024-11-01T20:00:00+00:00,PT15M
14,0,0,2024-11-01T20:15:00+00:00,PT15M
14,0,0,2024-11-01T20:30:00+00:00,PT15M
14,0,0,2024-11-01T20:45:00+00:00,PT15M
14,0,0,2024-11-01T21:00:00+00:00,PT15M
13,0,0,2024-11-01T21:15:00+00:00,PT15M
13,0,0,2024-11-01T21:30:00+00:00,PT15M
13,0,0,2024-11-01T21:45:00+00:00,PT15M
13,0,0,2024-11-01T22:00:00+00:00,PT15M
13,0,0,2024-11-01T22:15:00+00:00,PT15M
13,0,0,2024-11-01T22:30:00+00:00,PT15M
13,0,0,2024-11-01T22:45:00+00:00,PT15M
13,0,0,2024-11-01T23:00:00+00:00,PT15M
13,0,0,2024-11-01T23:15:00+00:00,PT15M
