air_temp,dni,ghi,period_end,period
20,0,0,2024-07-01T00:15:00+00:00,PT15M
20,0,0,2024-07-01T00:30:00+00:00,PT15M
20,0,0,2024-07-01T00:45:00+00:00,PT15M
20,0,0,2024-07-01T01:00:00+00:00,PT15M
20,0,0,2024-07-01T01:15:00+00:00,PT15M
20,0,0,2024-07-01T01:30:00+00:00,PT15M
20,0,0,2024-07-01T01:45:00+00:00,PT15M
20,0,0,2024-07-01T02:00:00+00:00,PT15M
20,0,0,2024-07-01T02:15:00+00:00,PT15M
20,0,0,2024-07-01T02:30:00+00:00,PT15M
20,0,0,2024-07-01T02:45:00+00:00,PT15M
20,0,0,2024-07-01T03:00:00+00:00,PT15M
20,0,0,2024-07-01T03:15:00+00:00,PT15M
20,0,0,2024-07-01T03:30:00+00:00,PT15M
20,0,0,2024-07-01T03:45:00+00:00,PT15M
20,1,8,2024-07-01T04:00:00+00:00,PT15M
20,0,24,2024-07-01T04:15:00+00:00,PT15M
20,0,41,2024-07-01T04:30:00+00:00,PT15M
20,0,66,2024-07-01T04:45:00+00:00,PT15M
21,28,98,2024-07-01T05:00:00+00:00,PT15M
21,152,143,2024-07-01T05:15:00+00:00,PT15M
22,287,193,2024-07-01T05:30:00+00:00,PT15M
22,466,253,2024-07-01T05:45:00+00:00,PT15M
23,570,307,2024-07-01T06:00:00+00:00,PT15M
23,602,352,2024-07-01T06:15:00+00:00,PT15M
24,624,396,2024-07-01T06:30:00+00:00,PT15M
24,642,440,2024-07-01T06:45:00+00:00,PT15M
24,658,482,2024-07-01T07:00:00+00:00,PT15M
25,668,524,2024-07-01T07:15:00+00:00,PT15M
25,674,563,2024-07-01T07:30:00+00:00,PT15M
26,679,601,2024-07-01T07:45:00+00:00,PT15M
26,682,637,2024-07-01T08:00:00+00:00,PT15M
27,681,670,2024-07-01T08:15:00+00:00,PT15M
27,677,700,2024-07-01T08:30:00+00:00,PT15M
27,671,728,2024-07-01T08:45:00+00:00,PT15M
28,665,753,2024-07-01T09:00:00+00:00,PT15M
28,657,775,2024-07-01T09:15:00+00:00,PT15M
28,630,788,2024-07-01T09:30:00+00:00,PT15M
28,179,625,2024-07-01T09:45:00+00:00,PT15M
29,616,818,2024-07-01T10:00:00+00:00,PT15M
29,646,843,2024-07-01T10:15:00+00:00,PT15M
29,569,826,2024-07-01T10:30:00+00:00,PT15M
29,560,831,2024-07-01T10:45:00+00:00,PT15M
29,463,797,2024-07-01T11:00:00+00:00,PT15M
30,415,778,2024-07-01T11:15:00+00:00,PT15M
30,398,774,2024-07-01T11:30:00+00:00,PT15M
30,467,801,2024-07-01T11:45:00+00:00,PT15M
30,388,763,2024-07-01T12:00:00+00:00,PT15M
30,19,512,2024-07-01T12:15:00+00:00,PT15M
29,0,330,2024-07-01T12:30:00+00:00,PT15M
28,0,277,2024-07-01T12:45:00+00:00,PT15M
28,0,261,2024-07-01T13:00:00+00:00,PT15M
27,0,215,2024-07-01T13:15:00+00:00,PT15M
27,0,247,2024-07-01T13:30:00+00:00,PT15M
27,0,237,2024-07-01T13:45:00+00:00,PT15M
27,0,160,2024-07-01T14:00:00+00:00,PT15M
27,0,162,2024-07-01T14:15:00+00:00,PT15M
27,0,159,2024-07-01T14:30:00+00:00,PT15M
27,0,84,2024-07-01T14:45:00+00:00,PT15M
26,0,190,2024-07-01T15:00:00+00:00,PT15M
26,0,202,2024-07-01T15:15:00+00:00,PT15M
26,0,212,2024-07-01T15:30:00+00:00,PT15M
26,0,123,2024-07-01T15:45:00+00:00,PT15M
26,0,55,2024-07-01T16:00:00+00:00,PT15M
26,0,47,2024-07-01T16:15:00+00:00,PT15M
26,0,76,2024-07-01T16:30:00+00:00,PT15M
25,0,96,2024-07-01T16:45:00+00:00,PT15M
25,0,42,2024-07-01T17:00:00+00:00,PT15M
25,0,48,2024-07-01T17:15:00+00:00,PT15M
25,0,50,2024-07-01T17:30:00+00:00,PT15M
24,0,36,2024-07-01T17:45:00+00:00,PT15M
24,0,26,2024-07-01T18:00:00+00:00,PT15M
