timestamp,air_temp,dni,ghi
2024-03-02 11:15:00+00:00,11,0,105
2024-03-02 11:30:00+00:00,11,0,85
2024-03-02 11:45:00+00:00,12,0,74
2024-03-02 12:00:00+00:00,12,0,53
2024-03-02 12:15:00+00:00,12,0,33
2024-03-02 12:30:00+00:00,12,0,57
2024-03-02 12:45:00+00:00,12,0,109
2024-03-02 13:00:00+00:00,12,0,162
2024-03-02 13:15:00+00:00,12,0,185
2024-03-02 13:30:00+00:00,12,0,221
2024-03-02 13:45:00+00:00,12,0,146
2024-03-02 14:00:00+00:00,12,0,116
2024-03-02 14:15:00+00:00,12,0,62
2024-03-02 14:30:00+00:00,12,0,89
2024-03-02 14:45:00+00:00,12,0,74
2024-03-02 15:00:00+00:00,12,0,127
2024-03-02 15:15:00+00:00,12,109,188
2024-03-02 15:30:00+00:00,12,255,196
2024-03-02 15:45:00+00:00,12,10,131
2024-03-02 16:00:00+00:00,12,89,112
2024-03-02 16:15:00+00:00,12,156,94
2024-03-02 16:30:00+00:00,11,27,48
2024-03-02 16:45:00+00:00,11,0,21
2024-03-02 17:00:00+00:00,11,0,6
2024-03-02 17:15:00+00:00,11,0,0
2024-03-02 17:30:00+00:00,11,0,0
2024-03-02 17:45:00+00:00,11,0,0
2024-03-02 18:00:00+00:00,11,0,0
2024-03-02 18:15:00+00:00,11,0,0
2024-03-02 18:30:00+00:00,11,0,0
2024-03-02 18:45:00+00:00,11,0,0
2024-03-02 19:00:00+00:00,11,0,0
2024-03-02 19:15:00+00:00,11,0,0
2024-03-02 19:30:00+00:00,11,0,0
2024-03-02 19:45:00+00:00,11,0,0
2024-03-02 20:00:00+00:00,10,0,0
2024-03-02 20:15:00+00:00,10,0,0
2024-03-02 20:30:00+00:00,10,0,0
2024-03-02 20:45:00+00:00,10,0,0
2024-03-02 21:00:00+00:00,10,0,0
2024-03-02 21:15:00+00:00,10,0,0
2024-03-02 21:30:00+00:00,10,0,0
2024-03-02 21:45:00+00:00,10,0,0
2024-03-02 22:00:00+00:00,10,0,0
2024-03-02 22:15:00+00:00,10,0,0
2024-03-02 22:30:00+00:00,10,0,0
2024-03-02 22:45:00+00:00,10,0,0
2024-03-02 23:00:00+00:00,10,0,0
2024-03-02 23:15:00+00:00,10,0,0
2024-03-02 23:30:00+00:00,10,0,0
2024-03-02 23:45:00+00:00,10,0,0
2024-03-03 00:00:00+00:00,10,0,0
2024-03-03 00:15:00+00:00,10,0,0
2024-03-03 00:30:00+00:00,10,0,0
2024-03-03 00:45:00+00:00,10,0,0
2024-03-03 01:00:00+00:00,9,0,0
2024-03-03 01:15:00+00:00,9,0,0
2024-03-03 01:30:00+00:00,9,0,0
2024-03-03 01:45:00+00:00,9,0,0
2024-03-03 02:00:00+00:00,9,0,0
2024-03-03 02:15:00+00:00,9,0,0
2024-03-03 02:30:00+00:00,9,0,0
2024-03-03 02:45:00+00:00,9,0,0
2024-03-03 03:00:00+00:00,9,0,0
2024-03-03 03:15:00+00:00,9,0,0
2024-03-03 03:30:00+00:00,9,0,0
2024-03-03 03:45:00+00:00,9,0,0
2024-03-03 04:00:00+00:00,9,0,0
2024-03-03 04:15:00+00:00,9,0,0
2024-03-03 04:30:00+00:00,9,0,0
2024-03-03 04:45:00+00:00,9,0,0
2024-03-03 05:00:00+00:00,9,0,0
2024-03-03 05:15:00+00:00,9,0,0
2024-03-03 05:30:00+00:00,9,0,0
2024-03-03 05:45:00+00:00,9,0,0
2024-03-03 06:00:00+00:00,9,0,0
2024-03-03 06:15:00+00:00,9,0,1
2024-03-03 06:30:00+00:00,9,0,3
2024-03-03 06:45:00+00:00,9,0,6
2024-03-03 07:00:00+00:00,9,0,13
2024-03-03 07:15:00+00:00,9,0,17
2024-03-03 07:30:00+00:00,9,0,23
2024-03-03 07:45:00+00:00,9,0,30
2024-03-03 08:00:00+00:00,9,0,41
2024-03-03 08:15:00+00:00,10,0,58
2024-03-03 08:30:00+00:00,10,0,56
2024-03-03 08:45:00+00:00,10,0,51
2024-03-03 09:00:00+00:00,10,0,118
2024-03-03 09:15:00+00:00,10,0,146
2024-03-03 09:30:00+00:00,10,0,159
2024-03-03 09:45:00+00:00,11,0,165
2024-03-03 10:00:00+00:00,11,0,217
2024-03-03 10:15:00+00:00,11,0,254
2024-03-03 10:30:00+00:00,12,0,317
2024-03-03 10:45:00+00:00,12,0,339
2024-03-03 11:00:00+00:00,12,113,413
2024-03-03 11:15:00+00:00,12,201,448
2024-03-03 11:30:00+00:00,13,251,467
2024-03-03 11:45:00+00:00,13,216,456
2024-03-03 12:00:00+00:00,13,81,406
2024-03-03 12:15:00+00:00,13,0,304
2024-03-03 12:30:00+00:00,13,0,245
2024-03-03 12:45:00+00:00,13,0,217
2024-03-03 13:00:00+00:00,13,0,169
2024-03-03 13:15:00+00:00,13,0,146
2024-03-03 13:30:00+00:00,13,0,182
2024-03-03 13:45:00+00:00,13,0,193
2024-03-03 14:00:00+00:00,13,0,176
2024-03-03 14:15:00+00:00,13,0,147
2024-03-03 14:30:00+00:00,13,0,144
2024-03-03 14:45:00+00:00,13,0,148
2024-03-03 15:00:00+00:00,13,0,137
2024-03-03 15:15:00+00:00,13,0,98
2024-03-03 15:30:00+00:00,13,0,98
2024-03-03 15:45:00+00:00,13,0,80
2024-03-03 16:00:00+00:00,13,0,62
2024-03-03 16:15:00+00:00,13,0,60
2024-03-03 16:30:00+00:00,12,0,38
2024-03-03 16:45:00+00:00,12,0,18
2024-03-03 17:00:00+00:00,12,0,4
2024-03-03 17:15:00+00:00,12,0,0
2024-03-03 17:30:00+00:00,12,0,0
2024-03-03 17:45:00+00:00,12,0,0
2024-03-03 18:00:00+00:00,12,0,0
2024-03-03 18:15:00+00:00,12,0,0
2024-03-03 18:30:00+00:00,12,0,0
2024-03-03 18:45:00+00:00,12,0,0
2024-03-03 19:00:00+00:00,12,0,0
2024-03-03 19:15:00+00:00,12,0,0
2024-03-03 19:30:00+00:00,12,0,0
2024-03-03 19:45:00+00:00,12,0,0
2024-03-03 20:00:00+00:00,12,0,0
2024-03-03 20:15:00+00:00,12,0,0
2024-03-03 20:30:00+00:00,12,0,0
2024-03-03 20:45:00+00:00,12,0,0
2024-03-03 21:00:00+00:00,12,0,0
2024-03-03 21:15:00+00:00,12,0,0
2024-03-03 21:30:00+00:00,12,0,0
2024-03-03 21:45:00+00:00,12,0,0
2024-03-03 22:00:00+00:00,11,0,0
2024-03-03 22:15:00+00:00,11,0,0
2024-03-03 22:30:00+00:00,11,0,0
2024-03-03 22:45:00+00:00,11,0,0
2024-03-03 23:00:00+00:00,11,0,0
2024-03-03 23:15:00+00:00,11,0,0
2024-03-03 23:30:00+00:00,11,0,0
2024-03-03 23:45:00+00:00,11,0,0
2024-03-04 00:00:00+00:00,11,0,0
2024-03-04 00:15:00+00:00,11,0,0
2024-03-04 00:30:00+00:00,11,0,0
2024-03-04 00:45:00+00:00,11,0,0
2024-03-04 01:00:00+00:00,10,0,0
2024-03-04 01:15:00+00:00,10,0,0
2024-03-04 01:30:00+00:00,10,0,0
2024-03-04 01:45:00+00:00,10,0,0
2024-03-04 02:00:00+00:00,10,0,0
2024-03-04 02:15:00+00:00,10,0,0
2024-03-04 02:30:00+00:00,10,0,0
2024-03-04 02:45:00+00:00,10,0,0
2024-03-04 03:00:00+00:00,10,0,0
2024-03-04 03:15:00+00:00,10,0,0
2024-03-04 03:30:00+00:00,10,0,0
2024-03-04 03:45:00+00:00,10,0,0
2024-03-04 04:00:00+00:00,10,0,0
2024-03-04 04:15:00+00:00,10,0,0
2024-03-04 04:30:00+00:00,10,0,0
2024-03-04 04:45:00+00:00,10,0,0
2024-03-04 05:00:00+00:00,10,0,0
2024-03-04 05:15:00+00:00,10,0,0
2024-03-04 05:30:00+00:00,10,0,0
2024-03-04 05:45:00+00:00,10,0,0
2024-03-04 06:00:00+00:00,10,0,0
2024-03-04 06:15:00+00:00,10,0,1
2024-03-04 06:30:00+00:00,10,0,5
2024-03-04 06:45:00+00:00,10,0,8
2024-03-04 07:00:00+00:00,10,0,6
2024-03-04 07:15:00+00:00,10,0,10
2024-03-04 07:30:00+00:00,10,0,14
2024-03-04 07:45:00+00:00,10,0,13
2024-03-04 08:00:00+00:00,10,0,41
2024-03-04 08:15:00+00:00,10,0,44
2024-03-04 08:30:00+00:00,10,0,53
2024-03-04 08:45:00+00:00,10,0,64
2024-03-04 09:00:00+00:00,10,0,44
2024-03-04 09:15:00+00:00,10,0,80
2024-03-04 09:30:00+00:00,10,0,82
2024-03-04 09:45:00+00:00,10,0,133
2024-03-04 10:00:00+00:00,11,0,173
2024-03-04 10:15:00+00:00,11,0,142
2024-03-04 10:30:00+00:00,11,0,214
2024-03-04 10:45:00+00:00,11,0,224
2024-03-04 11:00:00+00:00,11,0,88
2024-03-04 11:15:00+00:00,11,0,81
2024-03-04 11:30:00+00:00,11,0,77
2024-03-04 11:45:00+00:00,11,0,119
2024-03-04 12:00:00+00:00,11,0,55
2024-03-04 12:15:00+00:00,11,0,111
2024-03-04 12:30:00+00:00,11,0,173
2024-03-04 12:45:00+00:00,11,0,165
2024-03-04 13:00:00+00:00,12,0,158
2024-03-04 13:15:00+00:00,12,0,179
2024-03-04 13:30:00+00:00,12,13,303
2024-03-04 13:45:00+00:00,12,206,370
2024-03-04 14:00:00+00:00,12,405,399
2024-03-04 14:15:00+00:00,12,426,378
2024-03-04 14:30:00+00:00,12,280,321
2024-03-04 14:45:00+00:00,13,229,283
2024-03-04 15:00:00+00:00,13,224,253
2024-03-04 15:15:00+00:00,13,198,219
2024-03-04 15:30:00+00:00,13,142,180
2024-03-04 15:45:00+00:00,12,252,164
2024-03-04 16:00:00+00:00,12,161,123
2024-03-04 16:15:00+00:00,12,143,92
2024-03-04 16:30:00+00:00,12,85,61
2024-03-04 16:45:00+00:00,12,16,31
2024-03-04 17:00:00+00:00,12,3,13
2024-03-04 17:15:00+00:00,12,0,1
2024-03-04 17:30:00+00:00,11,0,0
2024-03-04 17:45:00+00:00,11,0,0
2024-03-04 18:00:00+00:00,11,0,0
2024-03-04 18:15:00+00:00,11,0,0
2024-03-04 18:30:00+00:00,11,0,0
2024-03-04 18:45:00+00:00,11,0,0
2024-03-04 19:00:00+00:00,10,0,0
2024-03-04 19:15:00+00:00,10,0,0
2024-03-04 19:30:00+00:00,10,0,0
2024-03-04 19:45:00+00:00,10,0,0
2024-03-04 20:00:00+00:00,10,0,0
2024-03-04 20:15:00+00:00,10,0,0
2024-03-04 20:30:00+00:00,10,0,0
2024-03-04 20:45:00+00:00,10,0,0
2024-03-04 21:00:00+00:00,10,0,0
2024-03-04 21:15:00+00:00,10,0,0
2024-03-04 21:30:00+00:00,10,0,0
2024-03-04 21:45:00+00:00,10,0,0
2024-03-04 22:00:00+00:00,10,0,0
2024-03-04 22:15:00+00:00,10,0,0
2024-03-04 22:30:00+00:00,9,0,0
2024-03-04 22:45:00+00:00,9,0,0
2024-03-04 23:00:00+00:00,9,0,0
2024-03-04 23:15:00+00:00,9,0,0
2024-03-04 23:30:00+00:00,9,0,0
2024-03-04 23:45:00+00:00,9,0,0
2024-03-05 00:00:00+00:00,9,0,0
2024-03-05 00:15:00+00:00,9,0,0
2024-03-05 00:30:00+00:00,9,0,0
2024-03-05 00:45:00+00:00,8,0,0
2024-03-05 01:00:00+00:00,8,0,0
2024-03-05 01:15:00+00:00,8,0,0
2024-03-05 01:30:00+00:00,8,0,0
2024-03-05 01:45:00+00:00,8,0,0
2024-03-05 02:00:00+00:00,8,0,0
2024-03-05 02:15:00+00:00,8,0,0
2024-03-05 02:30:00+00:00,8,0,0
2024-03-05 02:45:00+00:00,7,0,0
2024-03-05 03:00:00+00:00,7,0,0
2024-03-05 03:15:00+00:00,7,0,0
2024-03-05 03:30:00+00:00,7,0,0
2024-03-05 03:45:00+00:00,7,0,0
2024-03-05 04:00:00+00:00,7,0,0
2024-03-05 04:15:00+00:00,7,0,0
2024-03-05 04:30:00+00:00,7,0,0
2024-03-05 04:45:00+00:00,7,0,0
2024-03-05 05:00:00+00:00,7,0,0
2024-03-05 05:15:00+00:00,7,0,0
2024-03-05 05:30:00+00:00,7,0,0
2024-03-05 05:45:00+00:00,7,0,0
2024-03-05 06:00:00+00:00,7,0,0
2024-03-05 06:15:00+00:00,8,0,11
2024-03-05 06:30:00+00:00,8,0,31
2024-03-05 06:45:00+00:00,7,0,52
2024-03-05 07:00:00+00:00,7,0,75
2024-03-05 07:15:00+00:00,8,6,107
2024-03-05 07:30:00+00:00,8,79,147
2024-03-05 07:45:00+00:00,8,194,193
2024-03-05 08:00:00+00:00,9,427,259
2024-03-05 08:15:00+00:00,9,499,303
2024-03-05 08:30:00+00:00,10,532,342
2024-03-05 08:45:00+00:00,10,573,381
2024-03-05 09:00:00+00:00,11,621,420
2024-03-05 09:15:00+00:00,11,666,457
2024-03-05 09:30:00+00:00,12,708,492
2024-03-05 09:45:00+00:00,13,733,520
2024-03-05 10:00:00+00:00,13,740,544
2024-03-05 10:15:00+00:00,14,746,564
2024-03-05 10:30:00+00:00,14,750,581
2024-03-05 10:45:00+00:00,14,714,585
2024-03-05 11:00:00+00:00,15,753,604
2024-03-05 11:15:00+00:00,15,752,610
2024-03-05 11:30:00+00:00,15,688,598
2024-03-05 11:45:00+00:00,15,432,531
2024-03-05 12:00:00+00:00,15,418,525
2024-03-05 12:15:00+00:00,15,263,474
2024-03-05 12:30:00+00:00,15,0,353
2024-03-05 12:45:00+00:00,15,0,277
2024-03-05 13:00:00+00:00,15,0,281
2024-03-05 13:15:00+00:00,15,5,340
2024-03-05 13:30:00+00:00,15,10,334
2024-03-05 13:45:00+00:00,15,383,420
2024-03-05 14:00:00+00:00,15,294,376
2024-03-05 14:15:00+00:00,15,391,375
2024-03-05 14:30:00+00:00,15,156,292
2024-03-05 14:45:00+00:00,15,3,203
2024-03-05 15:00:00+00:00,15,0,168
2024-03-05 15:15:00+00:00,15,23,178
2024-03-05 15:30:00+00:00,15,277,208
2024-03-05 15:45:00+00:00,15,264,174
2024-03-05 16:00:00+00:00,15,187,134
2024-03-05 16:15:00+00:00,15,204,105
2024-03-05 16:30:00+00:00,15,225,76
2024-03-05 16:45:00+00:00,14,101,39
2024-03-05 17:00:00+00:00,14,0,9
2024-03-05 17:15:00+00:00,14,0,0
2024-03-05 17:30:00+00:00,13,0,0
2024-03-05 17:45:00+00:00,12,0,0
2024-03-05 18:00:00+00:00,11,0,0
2024-03-05 18:15:00+00:00,11,0,0
2024-03-05 18:30:00+00:00,11,0,0
2024-03-05 18:45:00+00:00,10,0,0
2024-03-05 19:00:00+00:00,10,0,0
2024-03-05 19:15:00+00:00,10,0,0
2024-03-05 19:30:00+00:00,10,0,0
2024-03-05 19:45:00+00:00,10,0,0
2024-03-05 20:00:00+00:00,10,0,0
2024-03-05 20:15:00+00:00,10,0,0
2024-03-05 20:30:00+00:00,10,0,0
2024-03-05 20:45:00+00:00,10,0,0
2024-03-05 21:00:00+00:00,10,0,0
2024-03-05 21:15:00+00:00,10,0,0
2024-03-05 21:30:00+00:00,10,0,0
2024-03-05 21:45:00+00:00,10,0,0
2024-03-05 22:00:00+00:00,10,0,0
2024-03-05 22:15:00+00:00,10,0,0
2024-03-05 22:30:00+00:00,10,0,0
2024-03-05 22:45:00+00:00,10,0,0
2024-03-05 23:00:00+00:00,10,0,0
2024-03-05 23:15:00+00:00,10,0,0
2024-03-05 23:30:00+00:00,10,0,0
2024-03-05 23:45:00+00:00,10,0,0
2024-03-06 00:00:00+00:00,10,0,0
2024-03-06 00:15:00+00:00,10,0,0
2024-03-06 00:30:00+00:00,10,0,0
2024-03-06 00:45:00+00:00,10,0,0
2024-03-06 01:00:00+00:00,10,0,0
2024-03-06 01:15:00+00:00,10,0,0
2024-03-06 01:30:00+00:00,10,0,0
2024-03-06 01:45:00+00:00,9,0,0
2024-03-06 02:00:00+00:00,9,0,0
2024-03-06 02:15:00+00:00,9,0,0
2024-03-06 02:30:00+00:00,9,0,0
2024-03-06 02:45:00+00:00,9,0,0
2024-03-06 03:00:00+00:00,9,0,0
2024-03-06 03:15:00+00:00,9,0,0
2024-03-06 03:30:00+00:00,9,0,0
2024-03-06 03:45:00+00:00,9,0,0
2024-03-06 04:00:00+00:00,9,0,0
2024-03-06 04:15:00+00:00,9,0,0
2024-03-06 04:30:00+00:00,9,0,0
2024-03-06 04:45:00+00:00,9,0,0
2024-03-06 05:00:00+00:00,9,0,0
2024-03-06 05:15:00+00:00,9,0,0
2024-03-06 05:30:00+00:00,9,0,0
2024-03-06 05:45:00+00:00,9,0,0
2024-03-06 06:00:00+00:00,8,0,1
2024-03-06 06:15:00+00:00,8,3,15
2024-03-06 06:30:00+00:00,8,0,31
2024-03-06 06:45:00+00:00,8,62,66
2024-03-06 07:00:00+00:00,8,111,99
2024-03-06 07:15:00+00:00,8,44,120
2024-03-06 07:30:00+00:00,9,81,149
2024-03-06 07:45:00+00:00,9,0,129
2024-03-06 08:00:00+00:00,9,0,127
2024-03-06 08:15:00+00:00,9,0,158
2024-03-06 08:30:00+00:00,9,0,199
2024-03-06 08:45:00+00:00,9,0,228
2024-03-06 09:00:00+00:00,10,0,244
2024-03-06 09:15:00+00:00,10,151,343
2024-03-06 09:30:00+00:00,10,216,380
2024-03-06 09:45:00+00:00,10,196,392
2024-03-06 10:00:00+00:00,11,405,464
2024-03-06 10:15:00+00:00,11,862,592
2024-03-06 10:30:00+00:00,11,551,534
2024-03-06 10:45:00+00:00,12,630,564
2024-03-06 11:00:00+00:00,12,886,639
2024-03-06 11:15:00+00:00,12,890,647
2024-03-06 11:30:00+00:00,12,891,651
2024-03-06 11:45:00+00:00,12,888,651
2024-03-06 12:00:00+00:00,12,879,646
2024-03-06 12:15:00+00:00,13,870,638
2024-03-06 12:30:00+00:00,13,858,626
2024-03-06 12:45:00+00:00,13,847,610
2024-03-06 13:00:00+00:00,13,810,586
2024-03-06 13:15:00+00:00,13,730,549
2024-03-06 13:30:00+00:00,13,89,316
2024-03-06 13:45:00+00:00,13,0,131
2024-03-06 14:00:00+00:00,13,0,73
2024-03-06 14:15:00+00:00,13,0,147
2024-03-06 14:30:00+00:00,13,101,257
2024-03-06 14:45:00+00:00,13,271,301
2024-03-06 15:00:00+00:00,12,2,197
2024-03-06 15:15:00+00:00,12,278,245
2024-03-06 15:30:00+00:00,12,0,110
2024-03-06 15:45:00+00:00,12,0,57
2024-03-06 16:00:00+00:00,12,0,45
2024-03-06 16:15:00+00:00,11,0,56
2024-03-06 16:30:00+00:00,11,16,60
2024-03-06 16:45:00+00:00,11,23,28
2024-03-06 17:00:00+00:00,11,0,14
2024-03-06 17:15:00+00:00,11,0,1
2024-03-06 17:30:00+00:00,10,0,0
2024-03-06 17:45:00+00:00,10,0,0
2024-03-06 18:00:00+00:00,10,0,0
2024-03-06 18:15:00+00:00,9,0,0
2024-03-06 18:30:00+00:00,9,0,0
2024-03-06 18:45:00+00:00,9,0,0
2024-03-06 19:00:00+00:00,9,0,0
2024-03-06 19:15:00+00:00,9,0,0
2024-03-06 19:30:00+00:00,9,0,0
2024-03-06 19:45:00+00:00,9,0,0
2024-03-06 20:00:00+00:00,9,0,0
2024-03-06 20:15:00+00:00,9,0,0
2024-03-06 20:30:00+00:00,9,0,0
2024-03-06 20:45:00+00:00,9,0,0
2024-03-06 21:00:00+00:00,9,0,0
2024-03-06 21:15:00+00:00,9,0,0
2024-03-06 21:30:00+00:00,8,0,0
2024-03-06 21:45:00+00:00,8,0,0
2024-03-06 22:00:00+00:00,8,0,0
2024-03-06 22:15:00+00:00,8,0,0
2024-03-06 22:30:00+00:00,8,0,0
2024-03-06 22:45:00+00:00,8,0,0
2024-03-06 23:00:00+00:00,8,0,0
2024-03-06 23:15:00+00:00,8,0,0
2024-03-06 23:30:00+00:00,8,0,0
2024-03-06 23:45:00+00:00,8,0,0
2024-03-07 00:00:00+00:00,8,0,0
2024-03-07 00:15:00+00:00,8,0,0
2024-03-07 00:30:00+00:00,8,0,0
2024-03-07 00:45:00+00:00,8,0,0
2024-03-07 01:00:00+00:00,8,0,0
2024-03-07 01:15:00+00:00,8,0,0
2024-03-07 01:30:00+00:00,8,0,0
2024-03-07 01:45:00+00:00,8,0,0
2024-03-07 02:00:00+00:00,8,0,0
2024-03-07 02:15:00+00:00,8,0,0
2024-03-07 02:30:00+00:00,8,0,0
2024-03-07 02:45:00+00:00,8,0,0
2024-03-07 03:00:00+00:00,8,0,0
2024-03-07 03:15:00+00:00,8,0,0
2024-03-07 03:30:00+00:00,8,0,0
2024-03-07 03:45:00+00:00,8,0,0
2024-03-07 04:00:00+00:00,8,0,0
2024-03-07 04:15:00+00:00,8,0,0
2024-03-07 04:30:00+00:00,8,0,0
2024-03-07 04:45:00+00:00,8,0,0
2024-03-07 05:00:00+00:00,7,0,0
2024-03-07 05:15:00+00:00,8,0,0
2024-03-07 05:30:00+00:00,8,0,0
2024-03-07 05:45:00+00:00,8,0,0
2024-03-07 06:00:00+00:00,8,0,1
2024-03-07 06:15:00+00:00,9,0,15
2024-03-07 06:30:00+00:00,9,53,41
2024-03-07 06:45:00+00:00,9,140,73
2024-03-07 07:00:00+00:00,9,267,112
2024-03-07 07:15:00+00:00,9,328,151
2024-03-07 07:30:00+00:00,9,380,191
2024-03-07 07:45:00+00:00,9,426,232
