air_temp,dni,ghi,period_end,period
13,0,0,2024-01-01T00:15:00+00:00,PT15M
13,0,0,2024-01-01T00:30:00+00:00,PT15M
13,0,0,2024-01-01T00:45:00+00:00,PT15M
13,0,0,2024-01-01T01:00:00+00:00,PT15M
13,0,0,2024-01-01T01:15:00+00:00,PT15M
12,0,0,2024-01-01T01:30:00+00:00,PT15M
12,0,0,2024-01-01T01:45:00+00:00,PT15M
12,0,0,2024-01-01T02:00:00+00:00,PT15M
12,0,0,2024-01-01T02:15:00+00:00,PT15M
12,0,0,2024-01-01T02:30:00+00:00,PT15M
12,0,0,2024-01-01T02:45:00+00:00,PT15M
12,0,0,2024-01-01T03:00:00+00:00,PT15M
12,0,0,2024-01-01T03:15:00+00:00,PT15M
12,0,0,2024-01-01T03:30:00+00:00,PT15M
12,0,0,2024-01-01T03:45:00+00:00,PT15M
12,0,0,2024-01-01T04:00:00+00:00,PT15M
12,0,0,2024-01-01T04:15:00+00:00,PT15M
12,0,0,2024-01-01T04:30:00+00:00,PT15M
12,0,0,2024-01-01T04:45:00+00:00,PT15M
12,0,0,2024-01-01T05:00:00+00:00,PT15M
12,0,0,2024-01-01T05:15:00+00:00,PT15M
12,0,0,2024-01-01T05:30:00+00:00,PT15M
12,0,0,2024-01-01T05:45:00+00:00,PT15M
12,0,0,2024-01-01T06:00:00+00:00,PT15M
12,0,0,2024-01-01T06:15:00+00:00,PT15M
12,0,0,2024-01-01T06:30:00+00:00,PT15M
12,0,0,2024-01-01T06:45:00+00:00,PT15M
12,0,2,2024-01-01T07:00:00+00:00,PT15M
12,0,19,2024-01-01T07:15:00+00:00,PT15M
12,0,35,2024-01-01T07:30:00+00:00,PT15M
12,0,37,2024-01-01T07:45:00+00:00,PT15M
12,0,53,2024-01-01T08:00:00+00:00,PT15M
12,0,50,2024-01-01T08:15:00+00:00,PT15M
13,0,84,2024-01-01T08:30:00+00:00,PT15M
13,22,144,2024-01-01T08:45:00+00:00,PT15M
13,53,170,2024-01-01T09:00:00+00:00,PT15M
13,2,172,2024-01-01T09:15:00+00:00,PT15M
13,0,189,2024-01-01T09:30:00+00:00,PT15M
13,0,170,2024-01-01T09:45:00+00:00,PT15M
14,0,174,2024-01-01T10:00:00+00:00,PT15M
14,0,140,2024-01-01T10:15:00+00:00,PT15M
14,0,134,2024-01-01T10:30:00+00:00,PT15M
14,0,154,2024-01-01T10:45:00+00:00,PT15M
14,0,177,2024-01-01T11:00:00+00:00,PT15M
14,31,256,2024-01-01T11:15:00+00:00,PT15M
14,39,253,2024-01-01T11:30:00+00:00,PT15M
14,0,219,2024-01-01T11:45:00+00:00,PT15M
14,0,177,2024-01-01T12:00:00+00:00,PT15M
14,0,176,2024-01-01T12:15:00+00:00,PT15M
14,0,170,2024-01-01T12:30:00+00:00,PT15M
14,0,202,2024-01-01T12:45:00+00:00,PT15M
14,50,219,2024-01-01T13:00:00+00:00,PT15M
14,35,183,2024-01-01T13:15:00+00:00,PT15M
14,234,224,2024-01-01T13:30:00+00:00,PT15M
14,151,193,2024-01-01T13:45:00+00:00,PT15M
14,115,167,2024-01-01T14:00:00+00:00,PT15M
14,129,148,2024-01-01T14:15:00+00:00,PT15M
13,278,140,2024-01-01T14:30:00+00:00,PT15M
13,0,77,2024-01-01T14:45:00+00:00,PT15M
13,0,50,2024-01-01T15:00:00+00:00,PT15M
13,0,35,2024-01-01T15:15:00+00:00,PT15M
13,0,10,2024-01-01T15:30:00+00:00,PT15M
12,0,0,2024-01-01T15:45:00+00:00,PT15M
12,0,0,2024-01-01T16:00:00+00:00,PT15M
12,0,0,2024-01-01T16:15:00+00:00,PT15M
12,0,0,2024-01-01T16:30:00+00:00,PT15M
11,0,0,2024-01-01T16:45:00+00:00,PT15M
11,0,0,2024-01-01T17:00:00+00:00,PT15M
11,0,0,2024-01-01T17:15:00+00:00,PT15M
11,0,0,2024-01-01T17:30:00+00:00,PT15M
11,0,0,2024-01-01T17:45:00+00:00,PT15M
11,0,0,2024-01-01T18:00:00+00:00,PT15M
11,0,0,2024-01-01T18:15:00+00:00,PT15M
11,0,0,2024-01-01T18:30:00+00:00,PT15M
10,0,0,2024-01-01T18:45:00+00:00,PT15M
10,0,0,2024-01-01T19:00:00+00:00,PT15M
10,0,0,2024-01-01T19:15:00+00:00,PT15M
10,0,0,2024-01-01T19:30:00+00:00,PT15M
10,0,0,2024-01-01T19:45:00+00:00,PT15M
10,0,0,2024-01-01T20:00:00+00:00,PT15M
10,0,0,2024-01-01T20:15:00+00:00,PT15M
10,0,0,2024-01-01T20:30:00+00:00,PT15M
10,0,0,2024-01-01T20:45:00+00:00,PT15M
10,0,0,2024-01-01T21:00:00+00:00,PT15M
10,0,0,2024-01-01T21:15:00+00:00,PT15M
10,0,0,2024-01-01T21:30:00+00:00,PT15M
10,0,0,2024-01-01T21:45:00+00:00,PT15M
9,0,0,2024-01-01T22:00:00+00:00,PT15M
9,0,0,2024-01-01T22:15:00+00:00,PT15M
9,0,0,2024-01-01T22:30:00+00:00,PT15M
9,0,0,2024-01-01T22:45:00+00:00,PT15M
9,0,0,2024-01-01T23:00:00+00:00,PT15M
9,0,0,2024-01-01T23:15:00+00:00,PT15M
9,0,0,2024-01-01T23:30:00+00:00,PT15M
9,0,0,2024-01-01T23:45:00+00:00,PT15M
8,0,0,2024-01-02T00:00:00+00:00,PT15M
8,0,0,2024-01-02T00:15:00+00:00,PT15M
8,0,0,2024-01-02T00:30:00+00:00,PT15M
8,0,0,2024-01-02T00:45:00+00:00,PT15M
8,0,0,2024-01-02T01:00:00+00:00,PT15M
8,0,0,2024-01-02T01:15:00+00:00,PT15M
8,0,0,2024-01-02T01:30:00+00:00,PT15M
8,0,0,2024-01-02T01:45:00+00:00,PT15M
8,0,0,2024-01-02T02:00:00+00:00,PT15M
7,0,0,2024-01-02T02:15:00+00:00,PT15M
7,0,0,2024-01-02T02:30:00+00:00,PT15M
7,0,0,2024-01-02T02:45:00+00:00,PT15M
7,0,0,2024-01-02T03:00:00+00:00,PT15M
7,0,0,2024-01-02T03:15:00+00:00,PT15M
7,0,0,2024-01-02T03:30:00+00:00,PT15M
7,0,0,2024-01-02T03:45:00+00:00,PT15M
7,0,0,2024-01-02T04:00:00+00:00,PT15M
7,0,0,2024-01-02T04:15:00+00:00,PT15M
7,0,0,2024-01-02T04:30:00+00:00,PT15M
6,0,0,2024-01-02T04:45:00+00:00,PT15M
6,0,0,2024-01-02T05:00:00+00:00,PT15M
6,0,0,2024-01-02T05:15:00+00:00,PT15M
6,0,0,2024-01-02T05:30:00+00:00,PT15M
6,0,0,2024-01-02T05:45:00+00:00,PT15M
6,0,0,2024-01-02T06:00:00+00:00,PT15M
6,0,0,2024-01-02T06:15:00+00:00,PT15M
6,0,0,2024-01-02T06:30:00+00:00,PT15M
6,0,0,2024-01-02T06:45:00+00:00,PT15M
6,0,6,2024-01-02T07:00:00+00:00,PT15M
6,9,26,2024-01-02T07:15:00+00:00,PT15M
7,358,68,2024-01-02T07:30:00+00:00,PT15M
7,453,102,2024-01-02T07:45:00+00:00,PT15M
7,530,137,2024-01-02T08:00:00+00:00,PT15M
8,592,172,2024-01-02T08:15:00+00:00,PT15M
8,643,207,2024-01-02T08:30:00+00:00,PT15M
9,682,239,2024-01-02T08:45:00+00:00,PT15M
9,712,270,2024-01-02T09:00:00+00:00,PT15M
10,738,298,2024-01-02T09:15:00+00:00,PT15M
10,759,323,2024-01-02T09:30:00+00:00,PT15M
11,776,346,2024-01-02T09:45:00+00:00,PT15M
11,791,366,2024-01-02T10:00:00+00:00,PT15M
11,802,383,2024-01-02T10:15:00+00:00,PT15M
12,811,397,2024-01-02T10:30:00+00:00,PT15M
12,817,407,2024-01-02T10:45:00+00:00,PT15M
13,822,414,2024-01-02T11:00:00+00:00,PT15M
13,823,417,2024-01-02T11:15:00+00:00,PT15M
13,823,417,2024-01-02T11:30:00+00:00,PT15M
13,820,413,2024-01-02T11:45:00+00:00,PT15M
14,815,406,2024-01-02T12:00:00+00:00,PT15M
14,808,395,2024-01-02T12:15:00+00:00,PT15M
14,798,381,2024-01-02T12:30:00+00:00,PT15M
14,786,364,2024-01-02T12:45:00+00:00,PT15M
14,771,343,2024-01-02T13:00:00+00:00,PT15M
14,753,320,2024-01-02T13:15:00+00:00,PT15M
14,731,294,2024-01-02T13:30:00+00:00,PT15M
14,660,261,2024-01-02T13:45:00+00:00,PT15M
14,431,209,2024-01-02T14:00:00+00:00,PT15M
14,377,178,2024-01-02T14:15:00+00:00,PT15M
14,287,143,2024-01-02T14:30:00+00:00,PT15M
14,255,114,2024-01-02T14:45:00+00:00,PT15M
13,202,84,2024-01-02T15:00:00+00:00,PT15M
13,125,55,2024-01-02T15:15:00+00:00,PT15M
13,1,23,2024-01-02T15:30:00+00:00,PT15M
12,0,3,2024-01-02T15:45:00+00:00,PT15M
12,0,0,2024-01-02T16:00:00+00:00,PT15M
12,0,0,2024-01-02T16:15:00+00:00,PT15M
12,0,0,2024-01-02T16:30:00+00:00,PT15M
11,0,0,2024-01-02T16:45:00+00:00,PT15M
11,0,0,2024-01-02T17:00:00+00:00,PT15M
11,0,0,2024-01-02T17:15:00+00:00,PT15M
11,0,0,2024-01-02T17:30:00+00:00,PT15M
11,0,0,2024-01-02T17:45:00+00:00,PT15M
11,0,0,2024-01-02T18:00:00+00:00,PT15M
11,0,0,2024-01-02T18:15:00+00:00,PT15M
11,0,0,2024-01-02T18:30:00+00:00,PT15M
11,0,0,2024-01-02T18:45:00+00:00,PT15M
11,0,0,2024-01-02T19:00:00+00:00,PT15M
12,0,0,2024-01-02T19:15:00+00:00,PT15M
12,0,0,2024-01-02T19:30:00+00:00,PT15M
12,0,0,2024-01-02T19:45:00+00:00,PT15M
12,0,0,2024-01-02T20:00:00+00:00,PT15M
12,0,0,2024-01-02T20:15:00+00:00,PT15M
12,0,0,2024-01-02T20:30:00+00:00,PT15M
12,0,0,2024-01-02T20:45:00+00:00,PT15M
13,0,0,2024-01-02T21:00:00+00:00,PT15M
13,0,0,2024-01-02T21:15:00+00:00,PT15M
13,0,0,2024-01-02T21:30:00+00:00,PT15M
13,0,0,2024-01-02T21:45:00+00:00,PT15M
13,0,0,2024-01-02T22:00:00+00:00,PT15M
13,0,0,2024-01-02T22:15:00+00:00,PT15M
13,0,0,2024-01-02T22:30:00+00:00,PT15M
