train,validation
0.01649751261762914,0.01131458797205526
0.010883024691664163,0.010862969933674695
0.01036864154251112,0.010819266896503858
0.010156792635849166,0.01061931485011696
0.010013160258231143,0.010586574002025792
0.009905893244825664,0.010704687341319349
0.00983758990299858,0.010434227309022576
0.009752447814530423,0.01050357762664461
0.009695244256797577,0.010382274494100457
0.009659600043444024,0.01075867365878553
0.009623307565737876,0.010321201341307292
0.009607631613635608,0.010262176451177742
0.009539964416575047,0.010349301928773714
0.009519078616511016,0.010313368754652448
0.009496691745645817,0.010348632561568266
0.009444647717980608,0.010217741678039042
0.009430444589440501,0.010149155862820454
0.00941298030083999,0.010258396660598615
0.009372213179989148,0.010297779977405205
0.009349832596677926,0.01019608389096669
0.009343065902395474,0.010142467924966835
0.009323455423075375,0.010132874502466084
0.009329263733760003,0.0103506210904855
0.00930274200753399,0.010087189521096334
0.009295256352502732,0.010175287526530715
0.009270310926160985,0.010154701081307557
0.009261269703499912,0.010048268864361139
0.009237953935629659,0.010069428553554015
0.009235342679875753,0.010075410577253653
0.00921449614942239,0.010151273205291288
0.009222974648488865,0.01012851867842703
0.009212400266645295,0.010278798235305704
0.009187532915929032,0.010081753078012321
0.009166428930926016,0.010073833624259211
0.009169358519026108,0.010074107294293264
0.009184605548263437,0.010109867954340119
0.009150823618796083,0.010192757967907267
0.009152075780119987,0.010154634890242074
0.009142926305667647,0.010070490073233556
0.009122539986668515,0.010070474340747565
0.009116712612974939,0.01015011153709239
0.009097771578836405,0.010119456547097517
0.00910479455187376,0.010183660058268847
0.009099305677227675,0.010153418394904107
0.009070457238703967,0.010016472596758738
0.009046523639136144,0.010122158319856495
0.009063723509954739,0.0100856780146177
0.009046433632817841,0.010106110372222386
0.009062868279344853,0.010079329266236762
0.009048188710585237,0.010118427720720856
0.009044918180969093,0.010111299082218932
0.009025389416098234,0.010110285577889627
0.009011983606145687,0.010301299718542932
0.009026108407453003,0.010006544678710783
0.008999677018577894,0.010056477016172348
0.009021704098878189,0.010091000302241016
0.008996281294610291,0.010210315249890137
0.008998761741789959,0.010096612478940723
0.00901950843887584,0.010077289956359144
0.008991950964029398,0.010115090978499025
0.008986141198434897,0.010033152448252225
0.008977668660302316,0.010254665001038795
0.00900390993413185,0.009999705426311359
0.00897624011267908,0.010220300182341956
0.008973108091571879,0.010031290129961398
0.008984549776575859,0.009974194515962154
0.008970580852380203,0.010363299745875292
0.008973999427924413,0.010095272650524305
0.008962979332558931,0.00999771444222484
0.008939850004389882,0.009996173945136176
0.008991279033005178,0.010035312053962396
0.008929455178158898,0.010479672391039248
0.008953359206545077,0.010040957626934426
0.00897372845117183,0.010014661566879695
0.008928574626747099,0.010137117267825091
0.008912831048796614,0.009960588439403532
0.008944510247918867,0.0099784109251908
0.00891756796646082,0.010129987700985601
0.008914766691610097,0.00998044452847889
0.008910921239294111,0.010055342104094915
0.008914998494606885,0.009942882113719884
0.00889977454189061,0.010141676793304773
0.008894061155602215,0.010083654205887936
0.008874681841435602,0.010022204046925673
0.008900846007295073,0.010085379292901892
0.008893612070730136,0.009950605216615189
0.008912685425621607,0.010220223282559369
0.008902626835380591,0.010006079047273558
0.008897088770191335,0.010091089525630172
0.008893346780866025,0.01018228153220545
0.008892223904014476,0.010068351638694413
0.008855427390775614,0.010043145506642759
0.008861500750701393,0.010086805132838586
0.008909169717451497,0.010237304186329054
0.00886279096669187,0.010008208846183827
0.008903002803356597,0.010062307537270661
0.008867782844050277,0.010024370270399138
0.00885670305992056,0.01003468953496896
0.00884726372934247,0.010098354364088617
0.008841734794682012,0.010091686078036824
0.00885250293875053,0.010121916429712795
0.008833303764807962,0.010165599406135675
0.008824709040157858,0.010138740058606252
0.008862991628402303,0.00993751878820312
0.00881461048772889,0.010018853602023462
0.008829078789717788,0.009999502853203852
0.008840319936749556,0.010152387223803462
0.008812722083060972,0.009990675292031553
0.008825132741983379,0.0101897280524449
0.008840023566247714,0.009957574540749192
0.008827557653515419,0.009966876539879311
0.008843834316282863,0.010142738566710016
0.008840450936658008,0.010036602320794303
0.008813615316795486,0.00994112132749974
0.008831320063871962,0.010304708050217671
0.008824613292310988,0.01002755870547098
0.008836476385007582,0.009967923012132255
0.008789304422680288,0.010006786751686238
0.008799699122168785,0.01017186133032784
0.008852407062471273,0.01009937063850558
0.00880435075847462,0.010047196347911198
0.008810975013165585,0.009975275056114277
0.008801548813672497,0.010054304703282049
0.008834738095456193,0.009980857946898024
0.008810875642736773,0.00993966850458095
