train,validation
0.11547274174722465,0.054812180710599775
0.045390590914600605,0.03767436520850405
0.0320031594585728,0.028043910207107982
0.025858545368789017,0.024074499183235332
0.022747259169212868,0.021895477706764605
0.020894279573867854,0.020480107466511903
0.01994869833107333,0.02004203220155645
0.01920674413543295,0.019393710161935775
0.018649077355056196,0.018431916652108603
0.018271346224119533,0.017943902902225865
0.01787159959408077,0.01754691068360463
0.017426985962870154,0.01724664265527687
0.017033003149805843,0.016946309985483975
0.016749272792524583,0.017094826751804734
0.016400740586372243,0.01639061312171373
0.016166740555215525,0.015641727207347432
0.0158397120423615,0.015964418540688904
0.015553220789376142,0.014987063866623856
0.015258821953289411,0.015011065907063002
0.015158358513302094,0.014639934316832335
0.01495537824828077,0.015525124808575244
0.014715151141422826,0.014202464480904188
0.014541303191485035,0.013840202759193416
0.014331249119965611,0.013635418890152459
0.01423443770539519,0.013514721783452687
0.013963320346649837,0.01368484439011267
0.01378910532472907,0.013077566306047301
0.0137630739677194,0.01381640332909499
0.01355709665253557,0.01297546998458974
0.013392139557195273,0.013058771800368707
0.013312455416480835,0.012668464362542046
0.013166621931501338,0.013081663833098842
0.013029726536793483,0.012646960114386487
0.013013783595650582,0.013005486164400552
0.012812659819610417,0.012152137500340766
0.012669565231614822,0.012006522671497882
0.01270215995861469,0.01246555261512069
0.012577229778508883,0.012088974680196731
0.012469455598526307,0.011816688580438495
0.012356548115762101,0.011961249466192848
0.012320325141017502,0.01168065603594593
0.01223555599414819,0.013934553828724522
0.012290986103786004,0.011409733025852511
0.012080933563914653,0.011338183523819564
0.012017519262539085,0.011965200770646334
0.01189505845816441,0.01131193509741508
0.011921302719998198,0.011319950322045925
0.011943015889138788,0.01110432921175627
0.011853186860428872,0.011052054665150477
0.011704979347996414,0.011067323052284724
0.011823493950824077,0.011069158219393006
0.011698402351120839,0.011272163105573742
0.011700984055327402,0.012342121610616116
0.011571528678256515,0.011168429063276407
0.011557934625779052,0.010897484006102574
0.011479866133398704,0.010812941163362183
0.011485187530618262,0.01092820558040601
0.011426940056923273,0.012112434200466947
0.011382795326613092,0.010799771588434405
0.011359356433732083,0.011204535582479327
0.011413084234840967,0.010721245235664414
0.011355718816756396,0.010982524266743914
0.011301183346910654,0.010951285552669396
0.011263888422399759,0.012489298309021174
0.011229207940601013,0.01175740527662825
0.01121513366044776,0.011749192656196178
0.01124078214697137,0.011033278032939168
0.011241973277080703,0.010786807448157366
0.011157175312070427,0.010908855026231167
0.011186399714819885,0.010979015900297685
0.011110082300178506,0.01090125818835928
0.011087747880987622,0.01147498042778449
0.011114479145790274,0.010640717621773798
0.011099526088533773,0.01068697544805547
0.01107243846195775,0.010776173194592937
0.011033621629246988,0.010521635784708123
0.010979725937736598,0.010926776773672788
0.011027886391290136,0.010692030216190727
0.010971997716665469,0.010458906192302784
0.010950336639291128,0.012198751158219702
0.010932694935567073,0.010443680482530134
0.011027959077241453,0.010417466896042437
0.010853563004953637,0.010576841792963605
0.01093945792448279,0.010433803614664902
0.010947550470764572,0.01099082790414228
0.01089203094660833,0.010587505015366256
0.01086834715742215,0.010469643795426855
0.010829966417136225,0.010522102037979725
0.010825360151058113,0.0106241574035363
0.010816070782272397,0.010373954735498162
0.010917810682912131,0.010376585999186685
0.010813216551685254,0.01088597771632386
0.011020710675448582,0.010588395275532249
0.010796957379962141,0.010489832250738238
0.0107856343953392,0.010344957863476048
0.010755753953865653,0.010341883517964
0.010860067466273904,0.010468234763817584
0.011000890146336845,0.011482142442044742
0.01080216986278223,0.01031982824404506
0.010767397208995111,0.010545268575561808
0.010682179743575083,0.01066620008861448
0.0107390674510719,0.010311212684176466
0.01078319060238632,0.010666629393644472
0.010819837481186197,0.010587830695898292
0.010685786997547022,0.010370352681964002
0.010716027477001016,0.01038677005658912
0.010713308293221367,0.010293160349086046
0.010670526980145558,0.010301997024068074
0.010658914897263654,0.011201254364618279
0.010672387945138521,0.010559348181444914
0.010787977920090024,0.010425692354824314
0.010689474909088096,0.010290591437567739
0.010634165284274195,0.0105105715139987
0.010668158464486132,0.011065701389328596
0.010658199132445293,0.011305407987550852
0.010669957272507049,0.010314871758926026
0.010675190108501025,0.010348845246784201
0.010580308836054158,0.010647722420857307
0.010668973133874101,0.01037476537253787
0.010781071718933211,0.010385282937080619
0.010623252256521703,0.010388181912663214
0.01056102075035105,0.010372112182518864
0.010560635800121,0.010549237183790574
0.010656147475379544,0.010254692979791064
0.010692877822077354,0.01051103698208611
0.01056168906994768,0.010317597721525013
0.010622634658136884,0.010706896368572687
0.010614294940102341,0.010252492462700985
0.010540921131551669,0.01121890649417455
0.01054968926363398,0.01035026465839845
0.010546050974595789,0.010633693502700709
0.010620932992094675,0.010419615470071105
0.010507990682900354,0.010841660196595687
0.010576604029818162,0.010552150623357676
0.010737165656393847,0.010631102751544181
0.010446784243528807,0.010329618064211087
0.010608591789983817,0.01026080396432588
0.010599176151476599,0.010645018712161704
0.01059632034770943,0.01051146303739478
0.010672604952108216,0.01051168792207349
