train,validation
0.10507697202529467,0.06132264704340034
0.048961598003375614,0.035769720354841814
0.030684225604677876,0.026030890721206863
0.02520639856894177,0.023438747092667554
0.023203016437114553,0.02231355702194075
0.022350923105387402,0.021590218542971544
0.021852556503780766,0.021857603039178584
0.021597630162690337,0.020856951363384724
0.021294806542284522,0.020724949452819094
0.021106754489084507,0.02169826406882041
0.02093433165024464,0.020282716179887455
0.02080765700443311,0.020771339846154053
0.02068665855504731,0.020057531940336857
0.020472202846344482,0.020159322794319853
0.020370250633845094,0.021084949581159487
0.020349981613351522,0.01974786721014728
0.020156797018324863,0.02033145760651678
0.020102389787607793,0.01999550483499964
0.020021442020087377,0.019904975753484502
0.01993200123138356,0.019406117589419916
0.019989767858216947,0.019938105458600655
0.019857655282640923,0.019806569804333977
0.019753756054432678,0.019543171097110543
0.019704516402425917,0.01930304473110785
0.019628531900597802,0.01924840491523759
0.0196051486265839,0.019734568790429168
0.01959360619108622,0.01929243087458114
0.019573311896083204,0.01936645911903017
0.019497340512032627,0.019750536600541737
0.019459206868517907,0.019751268956396315
0.019460016395896673,0.019032204743578203
0.01934687122504445,0.019412235434477527
0.019490076651704227,0.01905209049841182
0.019335879296962673,0.019074118579737842
0.019270269655959404,0.01960999597536607
0.019265911522063802,0.018932811489018302
0.019223820282714375,0.019050888096292812
0.019172848760421184,0.020286395887119904
0.019175148179345097,0.018981988192535937
0.019134302537703346,0.019365615211427212
0.019115083814592013,0.018752296193270013
0.019038217505506168,0.019247114761836
0.01909057635827162,0.019411373857615724
0.019086090421819305,0.019528974196873605
0.019033307592708167,0.0190162687536536
0.019020614501564427,0.01934541470836848
0.018972160522528786,0.018909087197648153
0.019043372844920515,0.01913560619060364
0.018964194286456133,0.019084128318354487
0.018927547677770152,0.01941655333050423
0.01892881840467453,0.020453445794474747
0.018957770051408217,0.019159974646754563
0.018879063159940725,0.018830613388369482
0.01886599979211464,0.01873261423315853
0.018867579397765247,0.01878438252283053
0.018831275548812344,0.018734948593191803
0.01881660294970035,0.01962740157937838
0.018807581018207342,0.018715816559658077
0.01879421969651119,0.018868132183949154
0.018812171153803455,0.01886117973157929
0.01881665375466782,0.01903563684835616
0.018793450318382563,0.019002580342607364
0.01882010394813004,0.018532604690537684
0.018745698467399,0.018822653788245387
0.0187951562701599,0.01898310549505469
0.01876378062359513,0.019207002530391846
0.018784874640669382,0.019492853187128074
0.01872408108006344,0.019280309168001015
0.01874174748494534,0.01901065049848209
0.01879902490157079,0.018735696361141488
0.018704573985466613,0.01869094278663397
0.01868764274747025,0.019227541465726163
0.018726806120009074,0.01875610191685458
0.018634770247186964,0.018821262198293373
0.018673981075895064,0.018449455389701244
0.01867875498917667,0.01926712817253752
0.018655052702504057,0.020135548224465713
0.018719735588376404,0.018815214086013537
0.018669022347923395,0.018897439314362902
0.01863852641644313,0.018689011779820755
0.018607123028354863,0.01860937717396559
0.018630908366213454,0.018643801792576496
0.0186347547911953,0.020657016119609278
0.018619341306811105,0.01858499026598616
0.01869409141322294,0.018611251971580915
0.01861601833465463,0.01852277972890685
0.0186151822018338,0.019352682646260493
0.018606045015869623,0.020076279657789402
0.01861655481113451,0.018483031812744837
0.018649114318958198,0.01919647096656263
0.0186175648552359,0.019272312353779044
0.01859147291868291,0.01921213547595673
0.018554857902308094,0.01867005332476563
0.018580355598914917,0.019070326428239543
0.018577838336375167,0.018723068280249007
