timestamp,power,impEnergy,expEnergy,productionEnergy,productionPower
2024-03-01 00:00:00+00:00,,,,,
2024-03-01 00:15:00+00:00,12.17,0.0,,,
2024-03-01 00:30:00+00:00,12.83,0.0,,,
2024-03-01 00:45:00+00:00,,0.0,,,
2024-03-01 01:00:00+00:00,,,,,
2024-03-01 01:15:00+00:00,,,,,
2024-03-01 01:30:00+00:00,,,,,
2024-03-01 01:45:00+00:00,8.92,0.0,,,
2024-03-01 02:00:00+00:00,,0.0,,,
2024-03-01 02:15:00+00:00,8.92,0.0,,,
2024-03-01 02:30:00+00:00,,0.0,,,
2024-03-01 02:45:00+00:00,,,,,
2024-03-01 03:00:00+00:00,8.92,0.0,,,
2024-03-01 03:15:00+00:00,12.33,0.0,,,
2024-03-01 03:30:00+00:00,,0.0,,,
2024-03-01 03:45:00+00:00,,,,,
2024-03-01 04:00:00+00:00,,,,,
2024-03-01 04:15:00+00:00,,,,,
2024-03-01 04:30:00+00:00,,,,,
2024-03-01 04:45:00+00:00,8.92,0.0,,,
2024-03-01 05:00:00+00:00,11.08,0.0,,,
2024-03-01 05:15:00+00:00,,0.0,,,
2024-03-01 05:30:00+00:00,,,,,
2024-03-01 05:45:00+00:00,26.65,,,,
2024-03-01 06:00:00+00:00,,,,,
2024-03-01 06:15:00+00:00,74.06,0.0,,,
2024-03-01 06:30:00+00:00,208.34,0.0,,,
2024-03-01 06:45:00+00:00,48.31,,,,
2024-03-01 07:00:00+00:00,64.13,0.0,,,
2024-03-01 07:15:00+00:00,59.9,0.0,,,
2024-03-01 07:30:00+00:00,,,,,
2024-03-01 07:45:00+00:00,35.57,0.0,,,
2024-03-01 08:00:00+00:00,89.94,0.0,,,
2024-03-01 08:15:00+00:00,36.08,0.0,,,
2024-03-01 08:30:00+00:00,87.3,0.0,,,
2024-03-01 08:45:00+00:00,191.93,0.0,,,
2024-03-01 09:00:00+00:00,209.6,0.0,,,
2024-03-01 09:15:00+00:00,12.58,0.0,,,
2024-03-01 09:30:00+00:00,33.58,0.0,,,
2024-03-01 09:45:00+00:00,,0.0,,,
2024-03-01 10:00:00+00:00,,,,,
2024-03-01 10:15:00+00:00,,,,,
2024-03-01 10:30:00+00:00,,,,,
2024-03-01 10:45:00+00:00,9.04,,,,
2024-03-01 11:00:00+00:00,73.03,,,,
2024-03-01 11:15:00+00:00,36.58,,,,
2024-03-01 11:30:00+00:00,63.32,,,,
2024-03-01 11:45:00+00:00,,,,,
2024-03-01 12:00:00+00:00,12.56,,,,
2024-03-01 12:15:00+00:00,63.24,,,,
2024-03-01 12:30:00+00:00,17.88,,,,
2024-03-01 12:45:00+00:00,,,,,
2024-03-01 13:00:00+00:00,,,,,
2024-03-01 13:15:00+00:00,1.92,,,,
2024-03-01 13:30:00+00:00,37.54,,,,
2024-03-01 13:45:00+00:00,,,,,
2024-03-01 14:00:00+00:00,9.67,0.0,,,
2024-03-01 14:15:00+00:00,,0.0,,,
2024-03-01 14:30:00+00:00,,,,,
2024-03-01 14:45:00+00:00,,,,,
2024-03-01 15:00:00+00:00,,,,,
2024-03-01 15:15:00+00:00,,,,,
2024-03-01 15:30:00+00:00,35.67,,,,
2024-03-01 15:45:00+00:00,334.91,,,,
2024-03-01 16:00:00+00:00,184.33,,,,
2024-03-01 16:15:00+00:00,30.48,,,,
2024-03-01 16:30:00+00:00,67.48,,,,
2024-03-01 16:45:00+00:00,209.53,0.0,,,
2024-03-01 17:00:00+00:00,189.46,0.0,,,
2024-03-01 17:15:00+00:00,153.91,,,,
2024-03-01 17:30:00+00:00,71.84,,,,
2024-03-01 17:45:00+00:00,267.92,,,,
