timestamp,power,impEnergy,expEnergy,productionEnergy,productionPower
2024-03-01 00:00:00+00:00,38.25,27.0,,,
2024-03-01 00:15:00+00:00,35.67,35.0,,,
2024-03-01 00:30:00+00:00,41.5,26.0,,,
2024-03-01 00:45:00+00:00,39.15,37.0,,,
2024-03-01 01:00:00+00:00,15.5,0.0,,,
2024-03-01 01:15:00+00:00,0.03,34.0,,,
2024-03-01 01:30:00+00:00,30.25,37.0,,,
2024-03-01 01:45:00+00:00,28.75,26.0,,,
2024-03-01 02:00:00+00:00,27.63,25.0,,,
2024-03-01 02:15:00+00:00,28.25,18.0,,,
2024-03-01 02:30:00+00:00,38.67,38.0,,,
2024-03-01 02:45:00+00:00,47.5,31.0,,,
2024-03-01 03:00:00+00:00,10.5,14.0,,,
2024-03-01 03:15:00+00:00,30.25,25.0,,,
2024-03-01 03:30:00+00:00,10.25,29.0,,,
2024-03-01 03:45:00+00:00,48.31,37.0,,,
2024-03-01 04:00:00+00:00,31.0,15.0,,,
2024-03-01 04:15:00+00:00,23.68,27.0,,,
2024-03-01 04:30:00+00:00,49.0,43.0,,,
2024-03-01 04:45:00+00:00,32.5,24.0,,,
2024-03-01 05:00:00+00:00,33.5,27.0,,,
2024-03-01 05:15:00+00:00,13.25,15.0,,,
2024-03-01 05:30:00+00:00,49.02,50.0,,,
2024-03-01 05:45:00+00:00,51.0,24.0,,,
2024-03-01 06:00:00+00:00,31.23,29.0,,,
2024-03-01 06:15:00+00:00,32.5,23.0,,,
2024-03-01 06:30:00+00:00,23.75,38.0,,,
2024-03-01 06:45:00+00:00,32.6,19.0,,,
2024-03-01 07:00:00+00:00,0.0,0.0,,,
2024-03-01 07:15:00+00:00,10.48,0.0,,,
2024-03-01 07:30:00+00:00,0.0,0.0,,,
2024-03-01 07:45:00+00:00,0.2,0.0,,,
2024-03-01 08:00:00+00:00,0.0,0.0,,,
2024-03-01 08:15:00+00:00,0.04,0.0,,,
2024-03-01 08:30:00+00:00,0.0,0.0,,,
2024-03-01 08:45:00+00:00,0.0,0.0,,,
2024-03-01 09:00:00+00:00,0.0,0.0,,,
2024-03-01 09:15:00+00:00,94.79,93.0,,,
2024-03-01 09:30:00+00:00,245.34,240.0,,,
2024-03-01 09:45:00+00:00,117.12,116.0,,,
2024-03-01 10:00:00+00:00,0.07,1.0,,,
2024-03-01 10:15:00+00:00,0.65,0.0,,,
2024-03-01 10:30:00+00:00,0.84,0.0,,,
2024-03-01 10:45:00+00:00,0.0,0.0,,,
2024-03-01 11:00:00+00:00,0.03,0.0,,,
2024-03-01 11:15:00+00:00,0.0,0.0,,,
2024-03-01 11:30:00+00:00,0.0,0.0,,,
2024-03-01 11:45:00+00:00,0.05,0.0,,,
2024-03-01 12:00:00+00:00,36.57,32.0,,,
2024-03-01 12:15:00+00:00,4.52,3.0,,,
2024-03-01 12:30:00+00:00,0.0,0.0,,,
2024-03-01 12:45:00+00:00,17.01,14.0,,,
2024-03-01 13:00:00+00:00,0.5,0.0,,,
2024-03-01 13:15:00+00:00,0.16,0.0,,,
2024-03-01 13:30:00+00:00,203.65,215.0,,,
2024-03-01 13:45:00+00:00,241.65,242.0,,,
2024-03-01 14:00:00+00:00,204.38,196.0,,,
2024-03-01 14:15:00+00:00,175.45,172.0,,,
2024-03-01 14:30:00+00:00,272.0,275.0,,,
2024-03-01 14:45:00+00:00,0.0,0.0,,,
2024-03-01 15:00:00+00:00,8.86,7.0,,,
2024-03-01 15:15:00+00:00,18.56,19.0,,,
2024-03-01 15:30:00+00:00,1.69,0.0,,,
2024-03-01 15:45:00+00:00,7.29,4.0,,,
2024-03-01 16:00:00+00:00,5.63,3.0,,,
2024-03-01 16:15:00+00:00,24.08,19.0,,,
2024-03-01 16:30:00+00:00,48.01,46.0,,,
2024-03-01 16:45:00+00:00,29.48,41.0,,,
2024-03-01 17:00:00+00:00,83.75,76.0,,,
2024-03-01 17:15:00+00:00,54.71,48.0,,,
2024-03-01 17:30:00+00:00,98.37,93.0,,,
2024-03-01 17:45:00+00:00,113.25,104.0,,,
2024-03-01 18:00:00+00:00,117.17,107.0,,,
