train,validation
0.02893706791742184,0.02156525542486017
0.020029169039690268,0.01995897933967033
0.018824344615341496,0.018802537716988286
0.01825114048749082,0.018332473539068538
0.01782760608712432,0.018081081707535657
0.01763829740427308,0.017905093571644718
0.01743653034830813,0.01812919352393029
0.0173001525325748,0.017693636860003917
0.017217335774626395,0.017771623239426288
0.017196909589614024,0.017659274403447823
0.017107349852005304,0.017440241682579963
0.016925380460649602,0.017379684815719977
0.016900935445091355,0.017439903178394348
0.016821303921830604,0.01747317916824151
0.01674497753018671,0.017353420011636058
0.016661735085802057,0.017266003564947237
0.016622525835172982,0.017131532794969567
0.01659713621780087,0.017152099065103774
0.016523374872029584,0.017162156338661402
0.016480352936738756,0.0177372591727871
0.016435165571885468,0.017100728306351072
0.016377028075867665,0.017156196458233616
0.016340061280308134,0.017066909371228036
0.016378718957115533,0.01715128147437916
0.016322798742833784,0.01695464490676078
0.016355219243836226,0.0169479550430709
0.016233638690595152,0.01700083122951752
0.016221759225226055,0.016881449834711976
0.016145152758049258,0.017012855314286583
0.016144489948401005,0.01701099052235989
0.016123186733763097,0.01688688711689438
0.016102995739271073,0.01684618280348131
0.016053909296761818,0.016898559359044343
0.016049112256426933,0.01683416442503616
0.01605283864971124,0.016885136822396417
0.016326543912528305,0.016783107671949824
0.016048739044690282,0.016843213135439714
0.015985697292785903,0.01713426591891606
0.01600982936422767,0.01679908290852682
0.01599953675413725,0.016799836364274814
0.015915729294894106,0.01701690076645148
0.015916854269423727,0.016789024403729175
0.015932950939020238,0.01701747684471183
0.015941508731931068,0.016814435303400634
0.01589364956736849,0.01678729736072532
0.015887733401880617,0.016750956964442284
0.01592070631824939,0.016780429314506257
0.015826123260490408,0.016722141196793418
0.015905782023949894,0.017057736388455005
0.015802551748554647,0.016965309079041927
0.01592260400243735,0.016729810930220253
0.015859427311362983,0.017110350257638147
0.015865763838765985,0.016891985934353985
0.015771096109578355,0.016726757739118095
0.015785038135787945,0.016955555858627215
0.015797238548333616,0.016777480802482973
0.015757075923305573,0.01672410559288021
0.015757817571777535,0.016704250805837623
0.015742457957180628,0.0166514816741317
0.015746727765348377,0.016910610862581405
0.01571396682253581,0.01670492388371189
0.015783609015377776,0.0167683417498434
0.015743219593571403,0.016786658173521696
0.015681288376750455,0.016744069171027613
0.01597493495673762,0.0170050256617241
0.01567616429519287,0.016614269922976776
0.01567807331112987,0.016838758315701606
0.015719237421655048,0.016723771224398228
0.015657223348695216,0.01663060991440789
0.015683194586880885,0.01669869740035827
0.01577452689575,0.016838700202751463
0.015638702146519544,0.016612914643424043
0.01566300842658443,0.016752866870265896
0.015592730901069876,0.01658509862688133
0.015611560685733744,0.01661349497577649
0.01570897447774029,0.016729641247982697
0.015579375503505816,0.016568720672216455
0.01561526105328763,0.016659426692304975
0.015592983537116798,0.016574757363078958
0.015585230605211109,0.01663914674072195
0.015605774642978559,0.016788421901163912
0.015569824740188039,0.016748145333159777
0.01553869683698009,0.01657167528519186
0.015555564485790239,0.01660821290876148
0.01554770490659748,0.016640865535996224
0.015539874194458254,0.01654110242754726
0.015593614819917386,0.016735353033547683
0.015624377987016056,0.01673425283377706
0.01552038285013099,0.01661024136089925
0.015558666999499171,0.016923004548239
0.015565456254249913,0.016536493075348564
0.015525327077908916,0.01656980046181608
0.015551037081098973,0.016661437386173313
0.015683718573230997,0.01659085268107385
0.015544660042150545,0.016667968427793958
0.015452355910013666,0.01679956446543841
0.015499668933798448,0.016565623306432516
0.01547921420335454,0.01653184652549483
0.015585796583949004,0.01663383435836788
0.015516600198649123,0.016556391713477798
0.015454456129237631,0.016641820236345976
0.015432255001249328,0.016691041715695697
0.015411771927620837,0.016609202012798543
0.015553738227335074,0.01686529141172009
0.0154534668969464,0.016927176502422762
0.015417187014432877,0.01650420255106637
0.015413688376380161,0.016511691671054242
0.015395882640081316,0.01688029931984463
0.015426995242567007,0.01671791891172781
0.015459283998914821,0.016453913373525364
0.015452261134129713,0.01673887913920364
0.015517193614899859,0.016477748972632118
0.015442175924841125,0.016745612632988367
0.015374322455392171,0.016535029533492812
0.015362359950382072,0.016684187023695243
0.015346426193176185,0.016724256561848068
0.015482064358242866,0.01648119386380254
0.015366369859370703,0.01667979545891285
0.015357385872926373,0.016462576891279827
0.015308551036484413,0.016440811267091057
0.015313012551090096,0.016686672313233553
0.015533961050835895,0.016515614583267498
0.01534156700481771,0.016444907350055243
0.015334603234620417,0.016540100537556206
0.015315674093425652,0.01643902805270785
0.015284418978854636,0.016499978505958943
0.015309646123846582,0.01655929765300983
0.015286065776185211,0.01642601003365244
0.015302779696589747,0.01652207415771939
0.015290101165330763,0.01665341334764735
0.015328283396044399,0.016441208049970662
0.015254637250140056,0.017006980523593344
0.015313169080369428,0.016581184475414328
0.015279277470515315,0.016498387254522007
0.015448901750999739,0.016493040350092164
0.015392277477569563,0.016685763279260215
0.015293459110040913,0.01641444629058242
0.015253889638835848,0.016671729459569365
0.015263417037203908,0.016420210759013384
0.015235405950017778,0.016750345543279487
0.015249051579858288,0.01649408664364936
0.015243083317527327,0.016608399496871536
0.015197791228212921,0.016525045171443185
0.015242752431639297,0.016647702035636217
0.015225558159912353,0.01646011456121075
0.015218513280792573,0.016505871260128285
0.015259374365194749,0.01638859287851443
0.01520470541041597,0.016408364864666077
0.015157917673774538,0.016455517339883215
0.015184768389760501,0.016428787916330463
0.015242275574749683,0.016401166925048928
0.015339926417948584,0.016382850288271397
0.015180019539449427,0.016481499448102916
0.015176175003358305,0.01652225925413481
0.015160544183484073,0.016446901769456217
0.015178113775248876,0.016364227483143746
0.015212262846466344,0.01633088737410509
0.015154411232935549,0.016394904672594395
0.015294622837060715,0.016433857562872817
0.015126411073004543,0.016606599534467116
0.015202865055841158,0.016358129001396188
0.015123704464127452,0.016322827455982312
0.015159020729173543,0.016345047691868522
0.01515919613352014,0.01638511241555719
0.01513897309817721,0.01635110003368582
0.015156787551813206,0.016470813468666905
0.015283035947073061,0.016482758702773413
0.015255679196867523,0.016365638823579935
0.015118298538116012,0.01632551339818007
0.015101768794643172,0.0163516252996179
0.01514096632284128,0.016451290295601398
0.015094934263211375,0.016508122669311905
0.015208802699955906,0.016358020012977266
0.015089573456029707,0.016339949742590978
0.015072007565384226,0.016315391160926576
0.015097927511275068,0.016337970121747862
0.015074664400298527,0.016507662694617096
0.015064707590203922,0.016346015596478167
0.01506557226204708,0.01634059248144849
0.015069974329859272,0.01642379408575973
0.015155997167743933,0.016310313337687718
0.015141402909895248,0.01649486257742017
0.01507138964420153,0.016386557338854014
0.0151689191352797,0.016330855148765495
0.01502648806811105,0.016282082203838786
0.015030714796197017,0.016319085212455967
0.015108048834964255,0.016273135429848047
0.015041042955876407,0.01627770823947454
0.015043073245008491,0.016396146196619433
0.015019606724894463,0.01629394219430574
0.015204991393533172,0.016346041949750003
0.015032488908973855,0.016299823527934694
0.014992888693271552,0.016334895391838026
0.015036511939350452,0.01653984128260764
0.015026050578345055,0.016302439778790635
0.015038226703497566,0.016441448244376707
0.01501620719623673,0.0163406460167114
0.015014236309502464,0.016336714146437788
0.015002669056214519,0.016281733163079973
0.015012517992714894,0.01639682449147863
0.015015751956093866,0.01634492115038684
0.015036935087340742,0.016577358089261137
0.015116500859622354,0.016244520164899908
0.014985135738674741,0.01634159785206035
0.015020511855008238,0.016351313385481046
0.014994739925772962,0.01624649383474962
0.015014214449072793,0.01628458181048854
0.014992279019325152,0.016267351119510703
0.01497406187423868,0.01632903595218214
0.015027081566247142,0.016341482399631353
0.014948943477929017,0.016367798939473547
0.014969890122301877,0.016351838225214663
0.014993328674128122,0.016305285300743783
0.014954282466116978,0.01626809354934652
0.014984927497314825,0.01649070614001761
0.014947106320829273,0.016237376999678248
0.01510192590402597,0.016198293400644246
0.014925685519810324,0.016394055685249424
0.014999604918125827,0.016325594786302012
0.014902289422086866,0.016182108040330774
0.014930079012351521,0.016354514064930253
0.014937656650406514,0.016516609496231807
0.014992486125142392,0.01616796144773647
0.014915456616524922,0.016385409570599006
0.01493446827250517,0.016275700071226744
0.014907755008977602,0.0162229380191509
0.014924795119194471,0.016459018765490944
0.014939011634974662,0.016642767430867178
0.014995738425907694,0.016261533084246566
0.014906163514844315,0.016606594301697055
0.01491481261485714,0.01620481016461627
0.014893163937751709,0.01620610184983303
0.014865924890342531,0.016517023769033662
0.01491014332257969,0.016233832093934388
0.015136607776601183,0.01628230432427283
0.014922382035766239,0.016222747098023103
0.014865042467135936,0.016253790178857114
0.014892086228829319,0.01625974529217613
0.014884168801087318,0.016186225070160324
0.014903007509281575,0.016427848093464214
0.014858141066940595,0.016190353717844365
0.014853722696050497,0.0163174985308137
0.014823881586642652,0.016251872009518793
0.014900968902373402,0.016420581220191414
0.014842636239028267,0.01667961353530823
0.015072044604694692,0.01621905831872659
0.014861292850968065,0.016351483541272454
0.01490903697844784,0.01633702621053336
0.014859456590660926,0.01629486032840559
0.01487805234007853,0.016240890193099187
0.014838246535904452,0.016198954095085292
0.014846588865759135,0.01613893975519528
0.01483760341820386,0.016199895370183355
0.014928457861908285,0.01660461292870469
0.014778815080624832,0.01682429141917471
0.014972229363886104,0.016446108842994703
